pfam_id,model,I,alpha,rates,alisim_model
PF02826,LG+I+R4,0.0042,,"(0.0421,0.0554) (0.2139,0.3400) (0.3587,0.7965) (0.3811,1.6774)","LG+I{0.0042}+R4{0.0421,0.0554,0.2139,0.3400,0.3587,0.7965,0.3811,1.6774}"
PF02836,LG+I+G4,0.0536,2.1105,,LG+I{0.0536}+G4{2.1105}
PF02837,LG+I,0.0943,,,LG+I{0.0943}
PF02841,JTT+F+R3,,,"(0.1457,0.1226) (0.5603,0.7238) (0.2941,1.9609)","JTT+F+R3{0.1457,0.1226,0.5603,0.7238,0.2941,1.9609}"
PF02843,LG+I+R4,0.0070,,"(0.1308,0.0729) (0.1782,0.3170) (0.1830,0.7291) (0.5010,1.5980)","LG+I{0.0070}+R4{0.1308,0.0729,0.1782,0.3170,0.1830,0.7291,0.5010,1.5980}"
PF02844,LG+I+R4,0.0000,,"(0.1570,0.0942) (0.2481,0.4050) (0.2827,0.9839) (0.3122,1.9428)","LG+I{0.0000}+R4{0.1570,0.0942,0.2481,0.4050,0.2827,0.9839,0.3122,1.9428}"
PF02845,LG+I+G4,0.0000,1.9807,,LG+I{0.0000}+G4{1.9807}
PF02852,LG+I+G4,0.0080,2.0725,,LG+I{0.0080}+G4{2.0725}
PF02866,LG+I+G4,0.0346,2.0279,,LG+I{0.0346}+G4{2.0279}
PF02874,LG+I+G4,0.0000,2.1952,,LG+I{0.0000}+G4{2.1952}
PF02875,LG+I+R4,0.0042,,"(0.1172,0.1443) (0.2152,0.4336) (0.2014,0.7994) (0.4620,1.5776)","LG+I{0.0042}+R4{0.1172,0.1443,0.2152,0.4336,0.2014,0.7994,0.4620,1.5776}"
PF02877,LG+I+G4,0.0000,1.2429,,LG+I{0.0000}+G4{1.2429}
PF02878,LG+I+R4,0.0060,,"(0.0912,0.0957) (0.2634,0.3856) (0.2770,0.8518) (0.3625,1.8035)","LG+I{0.0060}+R4{0.0912,0.0957,0.2634,0.3856,0.2770,0.8518,0.3625,1.8035}"
PF02879,LG+I+R4,0.0000,,"(0.0395,0.0617) (0.1595,0.3382) (0.3930,0.7474) (0.4080,1.5929)","LG+I{0.0000}+R4{0.0395,0.0617,0.1595,0.3382,0.3930,0.7474,0.4080,1.5929}"
PF02880,LG+I+R4,0.0157,,"(0.1703,0.1325) (0.3033,0.5585) (0.2996,1.0809) (0.2112,2.2929)","LG+I{0.0157}+R4{0.1703,0.1325,0.3033,0.5585,0.2996,1.0809,0.2112,2.2929}"
PF02881,LG+I+R4,0.0000,,"(0.0228,0.0242) (0.2597,0.4361) (0.4847,0.9979) (0.2328,1.7291)","LG+I{0.0000}+R4{0.0228,0.0242,0.2597,0.4361,0.4847,0.9979,0.2328,1.7291}"
PF02882,LG+I+G4,0.0405,1.1279,,LG+I{0.0405}+G4{1.1279}
PF02883,LG+F+I+G4,0.0000,3.9566,,LG+F+I{0.0000}+G4{3.9566}
PF02885,LG+I+R4,0.0000,,"(0.2032,0.2994) (0.3249,0.5885) (0.1795,1.0921) (0.2924,1.8877)","LG+I{0.0000}+R4{0.2032,0.2994,0.3249,0.5885,0.1795,1.0921,0.2924,1.8877}"
PF02886,LG+I+G4,0.0040,5.5352,,LG+I{0.0040}+G4{5.5352}
PF02887,LG+I+R4,0.0048,,"(0.2096,0.2828) (0.2893,0.6278) (0.2246,1.0843) (0.2718,1.8973)","LG+I{0.0048}+R4{0.2096,0.2828,0.2893,0.6278,0.2246,1.0843,0.2718,1.8973}"
PF02891,LG+I+G4,0.1297,1.2378,,LG+I{0.1297}+G4{1.2378}
PF02892,LG+I+G4,0.0578,1.4962,,LG+I{0.0578}+G4{1.4962}
PF02893,LG+I+G4,0.0067,2.9330,,LG+I{0.0067}+G4{2.9330}
PF02894,LG+I+R3,0.0054,,"(0.0548,0.1767) (0.3509,0.6039) (0.5888,1.3219)","LG+I{0.0054}+R3{0.0548,0.1767,0.3509,0.6039,0.5888,1.3219}"
PF02896,LG+I+G4,0.0587,2.0357,,LG+I{0.0587}+G4{2.0357}
PF02900,LG+I+G4,0.0120,2.4400,,LG+I{0.0120}+G4{2.4400}
PF02902,LG+I+R3,0.0000,,"(0.0810,0.1817) (0.4528,0.6476) (0.4662,1.4844)","LG+I{0.0000}+R3{0.0810,0.1817,0.4528,0.6476,0.4662,1.4844}"
PF02906,LG+I+R4,0.0078,,"(0.1224,0.1208) (0.1703,0.4045) (0.3125,0.8029) (0.3870,1.7194)","LG+I{0.0078}+R4{0.1224,0.1208,0.1703,0.4045,0.3125,0.8029,0.3870,1.7194}"
PF02910,LG+I+R4,0.0057,,"(0.1095,0.0581) (0.2546,0.3961) (0.3201,0.9211) (0.3100,1.9288)","LG+I{0.0057}+R4{0.1095,0.0581,0.2546,0.3961,0.3201,0.9211,0.3100,1.9288}"
PF02911,LG+I+G4,0.0000,2.0134,,LG+I{0.0000}+G4{2.0134}
PF02913,LG+F+I+R4,0.0027,,"(0.0507,0.0855) (0.1299,0.3355) (0.3439,0.7298) (0.4728,1.4828)","LG+F+I{0.0027}+R4{0.0507,0.0855,0.1299,0.3355,0.3439,0.7298,0.4728,1.4828}"
PF02915,LG+F+I+R3,0.0202,,"(0.0310,0.0468) (0.3101,0.4568) (0.6387,1.3415)","LG+F+I{0.0202}+R3{0.0310,0.0468,0.3101,0.4568,0.6387,1.3415}"
PF02922,LG+I+G4,0.0000,1.7985,,LG+I{0.0000}+G4{1.7985}
PF02926,LG+I+G4,0.0000,2.1913,,LG+I{0.0000}+G4{2.1913}
PF02928,LG+I+R4,0.0302,,"(0.0768,0.1073) (0.1831,0.4077) (0.3077,0.8494) (0.4021,1.6305)","LG+I{0.0302}+R4{0.0768,0.1073,0.1831,0.4077,0.3077,0.8494,0.4021,1.6305}"
PF02929,LG+I+R4,0.0014,,"(0.0543,0.0993) (0.1399,0.3860) (0.2690,0.7311) (0.5354,1.3894)","LG+I{0.0014}+R4{0.0543,0.0993,0.1399,0.3860,0.2690,0.7311,0.5354,1.3894}"
PF02933,LG+I+R3,0.0000,,"(0.0947,0.2516) (0.2546,0.6089) (0.6507,1.2620)","LG+I{0.0000}+R3{0.0947,0.2516,0.2546,0.6089,0.6507,1.2620}"
PF02934,LG+I+R4,0.0318,,"(0.1390,0.0924) (0.2282,0.3881) (0.2495,0.9110) (0.3515,1.9097)","LG+I{0.0318}+R4{0.1390,0.0924,0.2282,0.3881,0.2495,0.9110,0.3515,1.9097}"
PF02938,LG+I+G4,0.0000,3.0440,,LG+I{0.0000}+G4{3.0440}
PF02941,LG+I+G4,0.0389,1.6017,,LG+I{0.0389}+G4{1.6017}
PF02943,LG+I+G4,0.0538,1.5629,,LG+I{0.0538}+G4{1.5629}
PF02953,LG+I+R4,0.0000,,"(0.0794,0.0483) (0.2609,0.5754) (0.2867,0.9892) (0.3729,1.5081)","LG+I{0.0000}+R4{0.0794,0.0483,0.2609,0.5754,0.2867,0.9892,0.3729,1.5081}"
PF02966,LG+I+G4,0.0029,1.2609,,LG+I{0.0029}+G4{1.2609}
PF02969,LG+I+G4,0.0000,3.2944,,LG+I{0.0000}+G4{3.2944}
PF02970,LG+I+R4,0.0004,,"(0.2004,0.2046) (0.2506,0.6407) (0.2972,1.1356) (0.2514,1.8336)","LG+I{0.0004}+R4{0.2004,0.2046,0.2506,0.6407,0.2972,1.1356,0.2514,1.8336}"
PF02978,LG+F+I+R4,0.0040,,"(0.0764,0.1012) (0.1192,0.3946) (0.2138,0.7759) (0.5866,1.3286)","LG+F+I{0.0040}+R4{0.0764,0.1012,0.1192,0.3946,0.2138,0.7759,0.5866,1.3286}"
PF02984,LG+I+R4,0.0000,,"(0.0401,0.1173) (0.3408,0.4855) (0.3202,0.9798) (0.2989,1.7265)","LG+I{0.0000}+R4{0.0401,0.1173,0.3408,0.4855,0.3202,0.9798,0.2989,1.7265}"
PF02991,LG+I+G4,0.0982,1.8688,,LG+I{0.0982}+G4{1.8688}
PF03007,LG+F+I+G4,0.0157,1.9814,,LG+F+I{0.0157}+G4{1.9814}
PF03016,LG+I+R4,0.0066,,"(0.1108,0.1725) (0.3393,0.4687) (0.4296,1.1326) (0.1137,2.9483)","LG+I{0.0066}+R4{0.1108,0.1725,0.3393,0.4687,0.4296,1.1326,0.1137,2.9483}"
PF03024,JTT+R3,,,"(0.0804,0.0866) (0.4549,0.6439) (0.4648,1.5065)","JTT+R3{0.0804,0.0866,0.4549,0.6439,0.4648,1.5065}"
PF03029,LG+I+G4,0.0264,2.2146,,LG+I{0.0264}+G4{2.2146}
PF03054,LG+I+G4,0.0967,1.4115,,LG+I{0.0967}+G4{1.4115}
PF03060,LG+I+G4,0.0012,1.6244,,LG+I{0.0012}+G4{1.6244}
PF03061,LG+I+G4,0.0000,2.0569,,LG+I{0.0000}+G4{2.0569}
PF03079,LG+I+G4,0.0038,2.0407,,LG+I{0.0038}+G4{2.0407}
PF03091,LG+I+R4,0.0097,,"(0.1778,0.1360) (0.2915,0.5760) (0.3159,1.2047) (0.2051,2.0835)","LG+I{0.0097}+R4{0.1778,0.1360,0.2915,0.5760,0.3159,1.2047,0.2051,2.0835}"
PF03096,LG+I+G4,0.0028,1.9856,,LG+I{0.0028}+G4{1.9856}
PF03098,LG+I+R4,0.0032,,"(0.0783,0.1048) (0.2020,0.3850) (0.2901,0.7992) (0.4264,1.5998)","LG+I{0.0032}+R4{0.0783,0.1048,0.2020,0.3850,0.2901,0.7992,0.4264,1.5998}"
PF03099,LG+I+G4,0.0122,1.9534,,LG+I{0.0122}+G4{1.9534}
PF03100,LG+I+R4,0.0137,,"(0.2016,0.1299) (0.2397,0.4804) (0.2499,1.1217) (0.2952,1.9594)","LG+I{0.0137}+R4{0.2016,0.1299,0.2397,0.4804,0.2499,1.1217,0.2952,1.9594}"
PF03105,JTT+F+I+R4,0.0029,,"(0.0639,0.0662) (0.1362,0.2332) (0.2394,0.6077) (0.5576,1.4678)","JTT+F+I{0.0029}+R4{0.0639,0.0662,0.1362,0.2332,0.2394,0.6077,0.5576,1.4678}"
PF03106,JTT+I+R4,0.0225,,"(0.2549,0.1435) (0.2262,0.5928) (0.2123,1.1653) (0.2841,2.0480)","JTT+I{0.0225}+R4{0.2549,0.1435,0.2262,0.5928,0.2123,1.1653,0.2841,2.0480}"
PF03107,JTT+I+R4,0.0527,,"(0.0812,0.0764) (0.0903,0.4553) (0.2393,0.8094) (0.5365,1.4147)","JTT+I{0.0527}+R4{0.0812,0.0764,0.0903,0.4553,0.2393,0.8094,0.5365,1.4147}"
PF03109,LG+I+R4,0.0000,,"(0.0647,0.0206) (0.1891,0.2972) (0.3718,0.7962) (0.3745,1.7265)","LG+I{0.0000}+R4{0.0647,0.0206,0.1891,0.2972,0.3718,0.7962,0.3745,1.7265}"
PF03110,LG+I+G4,0.0408,0.7856,,LG+I{0.0408}+G4{0.7856}
PF03118,LG+I+G4,0.0000,1.1473,,LG+I{0.0000}+G4{1.1473}
PF03126,LG+I+R4,0.0000,,"(0.0903,0.1796) (0.2677,0.5673) (0.3173,0.9312) (0.3247,1.6524)","LG+I{0.0000}+R4{0.0903,0.1796,0.2677,0.5673,0.3173,0.9312,0.3247,1.6524}"
PF03127,LG+I+G4,0.0000,2.3054,,LG+I{0.0000}+G4{2.3054}
PF03129,LG+I+G4,0.0000,3.2668,,LG+I{0.0000}+G4{3.2668}
PF03143,LG+I+G4,0.0294,1.8611,,LG+I{0.0294}+G4{1.8611}
PF03144,LG+I+G4,0.0101,2.2932,,LG+I{0.0101}+G4{2.2932}
PF03145,JTT+G4,,1.7171,,JTT+G4{1.7171}
PF03147,LG+I+R4,0.0000,,"(0.1187,0.1331) (0.2427,0.5114) (0.3317,0.9850) (0.3069,1.7379)","LG+I{0.0000}+R4{0.1187,0.1331,0.2427,0.5114,0.3317,0.9850,0.3069,1.7379}"
PF03152,LG+I+G4,0.0022,1.1749,,LG+I{0.0022}+G4{1.1749}
PF03162,LG+I+G4,0.0007,1.3052,,LG+I{0.0007}+G4{1.3052}
PF03167,LG+I+R4,0.0000,,"(0.0778,0.1738) (0.1636,0.4194) (0.3336,0.8020) (0.4251,1.5300)","LG+I{0.0000}+R4{0.0778,0.1738,0.1636,0.4194,0.3336,0.8020,0.4251,1.5300}"
PF03168,LG+F+I+R4,0.0086,,"(0.0084,0.1184) (0.2433,0.5423) (0.4845,0.9737) (0.2551,1.5496)","LG+F+I{0.0086}+R4{0.0084,0.1184,0.2433,0.5423,0.4845,0.9737,0.2551,1.5496}"
PF03171,LG+I+R4,0.0000,,"(0.0762,0.2139) (0.2717,0.5518) (0.3243,1.0180) (0.3277,1.5367)","LG+I{0.0000}+R4{0.0762,0.2139,0.2717,0.5518,0.3243,1.0180,0.3277,1.5367}"
PF03193,LG+I+R4,0.0366,,"(0.1015,0.0614) (0.2474,0.3710) (0.3165,0.9210) (0.2981,2.0482)","LG+I{0.0366}+R4{0.1015,0.0614,0.2474,0.3710,0.3165,0.9210,0.2981,2.0482}"
PF03199,LG+I+R4,0.0098,,"(0.0961,0.0880) (0.1918,0.3701) (0.1546,0.7343) (0.5477,1.4735)","LG+I{0.0098}+R4{0.0961,0.0880,0.1918,0.3701,0.1546,0.7343,0.5477,1.4735}"
PF03215,LG+I,0.0535,,,LG+I{0.0535}
PF03226,LG+I+G4,0.0347,2.9912,,LG+I{0.0347}+G4{2.9912}
PF03266,LG+I+G4,0.0278,1.6380,,LG+I{0.0278}+G4{1.6380}
PF03291,LG+I+G4,0.1019,1.7501,,LG+I{0.1019}+G4{1.7501}
PF03321,LG+I+R4,0.0000,,"(0.1138,0.2041) (0.2671,0.5421) (0.3668,1.0404) (0.2523,1.7850)","LG+I{0.0000}+R4{0.1138,0.2041,0.2671,0.5421,0.3668,1.0404,0.2523,1.7850}"
PF03328,LG+I+G4,0.0279,3.4678,,LG+I{0.0279}+G4{3.4678}
PF03330,LG+I+G4,0.0000,2.1270,,LG+I{0.0000}+G4{2.1270}
PF03345,LG+F+I+R4,0.0005,,"(0.0618,0.1112) (0.3222,0.4583) (0.3750,0.9395) (0.2404,2.0510)","LG+F+I{0.0005}+R4{0.0618,0.1112,0.3222,0.4583,0.3750,0.9395,0.2404,2.0510}"
PF03351,LG+I+G4,0.0000,2.7369,,LG+I{0.0000}+G4{2.7369}
PF03358,LG+F+I+G4,0.0000,2.1083,,LG+F+I{0.0000}+G4{2.1083}
PF03366,LG+I+R4,0.0000,,"(0.1274,0.1256) (0.1584,0.4755) (0.3205,0.9521) (0.3938,1.5328)","LG+I{0.0000}+R4{0.1274,0.1256,0.1584,0.4755,0.3205,0.9521,0.3938,1.5328}"
PF03367,LG+I+G4,0.0508,1.4012,,LG+I{0.0508}+G4{1.4012}
PF03368,LG+I+G4,0.0069,1.3674,,LG+I{0.0069}+G4{1.3674}
PF03372,LG+F+I+R4,0.0000,,"(0.0109,0.0164) (0.1118,0.2739) (0.2669,0.6978) (0.6104,1.2827)","LG+F+I{0.0000}+R4{0.0109,0.0164,0.1118,0.2739,0.2669,0.6978,0.6104,1.2827}"
PF03404,LG+I+G4,0.0004,1.4029,,LG+I{0.0004}+G4{1.4029}
PF03405,LG+I+G4,0.0656,1.5523,,LG+I{0.0656}+G4{1.5523}
PF03416,LG+F+I+R4,0.0069,,"(0.0734,0.0507) (0.1737,0.1965) (0.2915,0.5296) (0.4543,1.7778)","LG+F+I{0.0069}+R4{0.0734,0.0507,0.1737,0.1965,0.2915,0.5296,0.4543,1.7778}"
PF03417,LG+I+R3,0.0163,,"(0.0850,0.1549) (0.5670,0.7310) (0.3317,1.7255)","LG+I{0.0163}+R3{0.0850,0.1549,0.5670,0.7310,0.3317,1.7255}"
PF03441,LG+I+R4,0.0065,,"(0.1696,0.1097) (0.2647,0.4260) (0.2227,0.9960) (0.3364,1.9224)","LG+I{0.0065}+R4{0.1696,0.1097,0.2647,0.4260,0.2227,0.9960,0.3364,1.9224}"
PF03446,LG+I+R4,0.0145,,"(0.0918,0.1152) (0.2750,0.4427) (0.3322,0.9490) (0.2865,1.9281)","LG+I{0.0145}+R4{0.0918,0.1152,0.2750,0.4427,0.3322,0.9490,0.2865,1.9281}"
PF03447,LG+I+G4,0.0063,2.0720,,LG+I{0.0063}+G4{2.0720}
PF03450,LG+I+G4,0.0000,2.3759,,LG+I{0.0000}+G4{2.3759}
PF03454,LG+I+G4,0.0000,1.6501,,LG+I{0.0000}+G4{1.6501}
PF03455,LG+I+R4,0.0000,,"(0.1144,0.0723) (0.1354,0.3429) (0.4766,0.9527) (0.2736,1.7953)","LG+I{0.0000}+R4{0.1144,0.0723,0.1354,0.3429,0.4766,0.9527,0.2736,1.7953}"
PF03456,LG+I+G4,0.0089,1.4129,,LG+I{0.0089}+G4{1.4129}
PF03462,LG+I+R4,0.0221,,"(0.1837,0.1263) (0.2948,0.5589) (0.2673,1.1806) (0.2321,2.1388)","LG+I{0.0221}+R4{0.1837,0.1263,0.2948,0.5589,0.2673,1.1806,0.2321,2.1388}"
PF03463,LG+I+G4,0.0734,1.7326,,LG+I{0.0734}+G4{1.7326}
PF03464,LG+I+G4,0.0133,3.6420,,LG+I{0.0133}+G4{3.6420}
PF03465,LG+I+G4,0.0021,1.5978,,LG+I{0.0021}+G4{1.5978}
PF03468,JTT+R4,,,"(0.0736,0.0730) (0.2574,0.4813) (0.4229,0.9557) (0.2461,1.8960)","JTT+R4{0.0736,0.0730,0.2574,0.4813,0.4229,0.9557,0.2461,1.8960}"
PF03469,JTT+G4,,1.4546,,JTT+G4{1.4546}
PF03470,JTT+G4,,1.7245,,JTT+G4{1.7245}
PF03471,LG+F+I+R4,0.0000,,"(0.0578,0.1818) (0.1963,0.5215) (0.4173,0.9308) (0.3286,1.5176)","LG+F+I{0.0000}+R4{0.0578,0.1818,0.1963,0.5215,0.4173,0.9308,0.3286,1.5176}"
PF03473,LG+F+I+R4,0.0000,,"(0.0514,0.0802) (0.1574,0.3709) (0.3210,0.7103) (0.4702,1.5090)","LG+F+I{0.0000}+R4{0.0514,0.0802,0.1574,0.3709,0.3210,0.7103,0.4702,1.5090}"
PF03476,LG+I+G4,0.0531,2.3678,,LG+I{0.0531}+G4{2.3678}
PF03477,LG+I+G4,0.0000,1.5768,,LG+I{0.0000}+G4{1.5768}
PF03479,LG+I+R4,0.0054,,"(0.0711,0.2304) (0.3543,0.5859) (0.2510,1.0047) (0.3183,1.6462)","LG+I{0.0054}+R4{0.0711,0.2304,0.3543,0.5859,0.2510,1.0047,0.3183,1.6462}"
PF03483,LG+I+R4,0.0000,,"(0.1842,0.2117) (0.3325,0.5557) (0.2932,1.1998) (0.1901,2.2325)","LG+I{0.0000}+R4{0.1842,0.2117,0.3325,0.5557,0.2932,1.1998,0.1901,2.2325}"
PF03484,LG+I+R4,0.0000,,"(0.0941,0.0591) (0.2858,0.4005) (0.2163,0.7959) (0.4037,1.7530)","LG+I{0.0000}+R4{0.0941,0.0591,0.2858,0.4005,0.2163,0.7959,0.4037,1.7530}"
PF03485,LG+I+G4,0.0000,1.2715,,LG+I{0.0000}+G4{1.2715}
PF03486,LG+I+G4,0.0215,1.2270,,LG+I{0.0215}+G4{1.2270}
PF03501,LG+I+G4,0.0002,1.1878,,LG+I{0.0002}+G4{1.1878}
PF03517,LG+F+I+G4,0.0000,1.5929,,LG+F+I{0.0000}+G4{1.5929}
PF03531,LG+I+G4,0.0098,1.4034,,LG+I{0.0098}+G4{1.4034}
PF03604,LG+I,0.2597,,,LG+I{0.2597}
PF03629,LG+I+R4,0.0243,,"(0.0815,0.0828) (0.3296,0.3878) (0.2710,1.0805) (0.2935,1.9506)","LG+I{0.0243}+R4{0.0815,0.0828,0.3296,0.3878,0.2710,1.0805,0.2935,1.9506}"
PF03638,LG+I+G4,0.2250,1.0272,,LG+I{0.2250}+G4{1.0272}
PF03639,LG+I+R4,0.0116,,"(0.1265,0.1751) (0.2488,0.5642) (0.3499,1.0134) (0.2631,1.8348)","LG+I{0.0116}+R4{0.1265,0.1751,0.2488,0.5642,0.3499,1.0134,0.2631,1.8348}"
PF03657,LG+I+R2,0.0112,,"(0.3381,0.3302) (0.6507,1.3653)","LG+I{0.0112}+R2{0.3381,0.3302,0.6507,1.3653}"
PF03662,LG+I+G4,0.1357,1.2270,,LG+I{0.1357}+G4{1.2270}
PF03671,LG+I+G4,0.0001,1.9510,,LG+I{0.0001}+G4{1.9510}
PF03703,LG+F+I+R3,0.0000,,"(0.0593,0.3452) (0.3228,0.6564) (0.6180,1.2423)","LG+F+I{0.0000}+R3{0.0593,0.3452,0.3228,0.6564,0.6180,1.2423}"
PF03711,LG+I+G4,0.0429,1.2379,,LG+I{0.0429}+G4{1.2379}
PF03719,LG+I+G4,0.0000,1.7590,,LG+I{0.0000}+G4{1.7590}
PF03720,LG+I+R4,0.0000,,"(0.0974,0.0987) (0.2774,0.4554) (0.2268,0.9354) (0.3985,1.6360)","LG+I{0.0000}+R4{0.0974,0.0987,0.2774,0.4554,0.2268,0.9354,0.3985,1.6360}"
PF03721,LG+I+G4,0.0468,1.8568,,LG+I{0.0468}+G4{1.8568}
PF03725,LG+I+G4,0.0000,3.4204,,LG+I{0.0000}+G4{3.4204}
PF03726,LG+I+G4,0.0678,2.3173,,LG+I{0.0678}+G4{2.3173}
PF03727,LG+I+R4,0.0050,,"(0.1034,0.1090) (0.2294,0.3797) (0.2532,0.8157) (0.4091,1.6991)","LG+I{0.0050}+R4{0.1034,0.1090,0.2294,0.3797,0.2532,0.8157,0.4091,1.6991}"
PF03731,LG+I+G4,0.0000,2.4256,,LG+I{0.0000}+G4{2.4256}
PF03732,LG+I+G4,0.0000,2.0777,,LG+I{0.0000}+G4{2.0777}
PF03764,LG+I+G4,0.0066,1.9686,,LG+I{0.0066}+G4{1.9686}
PF03765,LG+I+R4,0.0000,,"(0.0559,0.0832) (0.1541,0.3282) (0.3480,0.7391) (0.4420,1.5556)","LG+I{0.0000}+R4{0.0559,0.0832,0.1541,0.3282,0.3480,0.7391,0.4420,1.5556}"
PF03796,LG+I+R4,0.0121,,"(0.0832,0.0588) (0.1443,0.2719) (0.2320,0.6275) (0.5284,1.5334)","LG+I{0.0121}+R4{0.0832,0.0588,0.1443,0.2719,0.2320,0.6275,0.5284,1.5334}"
PF03798,LG+F+I+R4,0.0026,,"(0.0972,0.1657) (0.1745,0.4306) (0.3447,0.8388) (0.3810,1.6264)","LG+F+I{0.0026}+R4{0.0972,0.1657,0.1745,0.4306,0.3447,0.8388,0.3810,1.6264}"
PF03803,LG+I+G4,0.0302,2.2426,,LG+I{0.0302}+G4{2.2426}
PF03813,LG+I+G4,0.0052,1.2565,,LG+I{0.0052}+G4{1.2565}
PF03822,JTT+I+G4,0.0224,1.1419,,JTT+I{0.0224}+G4{1.1419}
PF03835,LG+I+G4,0.0101,1.4077,,LG+I{0.0101}+G4{1.4077}
PF03847,LG+I,0.0101,,,LG+I{0.0101}
PF03850,LG+I+G4,0.0418,0.9180,,LG+I{0.0418}+G4{0.9180}
PF03853,LG+I+G4,0.0000,1.1116,,LG+I{0.0000}+G4{1.1116}
PF03859,LG+I+G4,0.0557,1.6955,,LG+I{0.0557}+G4{1.6955}
PF03871,LG+I+R4,0.0083,,"(0.0696,0.1019) (0.2549,0.4259) (0.2846,0.8863) (0.3826,1.6523)","LG+I{0.0083}+R4{0.0696,0.1019,0.2549,0.4259,0.2846,0.8863,0.3826,1.6523}"
PF03876,LG+I+G4,0.0000,3.6349,,LG+I{0.0000}+G4{3.6349}
PF03893,JTT+G4,,12.6156,,JTT+G4{12.6156}
PF03900,LG+I+G4,0.0229,2.4615,,LG+I{0.0229}+G4{2.4615}
PF03908,LG+I+G4,0.0200,4.0537,,LG+I{0.0200}+G4{4.0537}
PF03909,LG+I+G4,0.0157,1.9136,,LG+I{0.0157}+G4{1.9136}
PF03917,LG+I+R4,0.0303,,"(0.1163,0.0926) (0.2202,0.3924) (0.2272,0.8727) (0.4061,1.7350)","LG+I{0.0303}+R4{0.1163,0.0926,0.2202,0.3924,0.2272,0.8727,0.4061,1.7350}"
PF03919,LG+I+R4,0.0338,,"(0.0868,0.1002) (0.2037,0.4150) (0.3301,0.9355) (0.3456,1.7304)","LG+I{0.0338}+R4{0.0868,0.1002,0.2037,0.4150,0.3301,0.9355,0.3456,1.7304}"
PF03924,LG+F+I+R4,0.0000,,"(0.0724,0.1894) (0.2818,0.4801) (0.3234,0.9859) (0.3224,1.6506)","LG+F+I{0.0000}+R4{0.0724,0.1894,0.2818,0.4801,0.3234,0.9859,0.3224,1.6506}"
PF03931,LG+I+G4,0.0022,1.7359,,LG+I{0.0022}+G4{1.7359}
PF03936,JTT+F+R4,,,"(0.0618,0.1373) (0.1796,0.4781) (0.4870,0.9914) (0.2716,1.5570)","JTT+F+R4{0.0618,0.1373,0.1796,0.4781,0.4870,0.9914,0.2716,1.5570}"
PF03937,LG+I+G4,0.0117,1.6480,,LG+I{0.0117}+G4{1.6480}
PF03942,LG+I+G4,0.0108,1.0062,,LG+I{0.0108}+G4{1.0062}
PF03946,LG+I+G4,0.0000,1.3614,,LG+I{0.0000}+G4{1.3614}
PF03947,LG+I+R4,0.0123,,"(0.1995,0.1093) (0.2840,0.5486) (0.2712,1.1537) (0.2330,2.1870)","LG+I{0.0123}+R4{0.1995,0.1093,0.2840,0.5486,0.2712,1.1537,0.2330,2.1870}"
PF03948,LG+F+I+R4,0.0000,,"(0.2126,0.2669) (0.2612,0.6457) (0.2625,1.1541) (0.2637,1.7884)","LG+F+I{0.0000}+R4{0.2126,0.2669,0.2612,0.6457,0.2625,1.1541,0.2637,1.7884}"
PF03949,LG+I+G4,0.0530,1.3892,,LG+I{0.0530}+G4{1.3892}
PF03950,LG+I+R4,0.0074,,"(0.0401,0.0763) (0.1729,0.3377) (0.4006,0.8427) (0.3790,1.5856)","LG+I{0.0074}+R4{0.0401,0.0763,0.1729,0.3377,0.4006,0.8427,0.3790,1.5856}"
PF03951,LG+I+R4,0.0062,,"(0.0565,0.0487) (0.1847,0.2958) (0.2359,0.6297) (0.5168,1.5366)","LG+I{0.0062}+R4{0.0565,0.0487,0.1847,0.2958,0.2359,0.6297,0.5168,1.5366}"
PF03952,LG+I+G4,0.0055,0.7776,,LG+I{0.0055}+G4{0.7776}
PF03953,LG+I+G4,0.0110,2.1667,,LG+I{0.0110}+G4{2.1667}
PF03959,LG+I+R4,0.0203,,"(0.0850,0.1639) (0.3150,0.4919) (0.3861,1.1201) (0.1937,2.0586)","LG+I{0.0203}+R4{0.0850,0.1639,0.3150,0.4919,0.3861,1.1201,0.1937,2.0586}"
PF03962,LG+I+G4,0.0000,2.1218,,LG+I{0.0000}+G4{2.1218}
PF03966,LG+I+G4,0.0000,1.5244,,LG+I{0.0000}+G4{1.5244}
PF03987,LG+F+I+R4,0.0024,,"(0.0561,0.0584) (0.1710,0.1915) (0.3081,0.4544) (0.4624,1.7820)","LG+F+I{0.0024}+R4{0.0561,0.0584,0.1710,0.1915,0.3081,0.4544,0.4624,1.7820}"
PF04034,LG+I+R4,0.0381,,"(0.2037,0.1528) (0.2227,0.5557) (0.3283,1.1724) (0.2073,2.2208)","LG+I{0.0381}+R4{0.2037,0.1528,0.2227,0.5557,0.3283,1.1724,0.2073,2.2208}"
PF04043,JTT+R4,,,"(0.0124,0.0126) (0.1724,0.3921) (0.3144,0.8419) (0.5008,1.3329)","JTT+R4{0.0124,0.0126,0.1724,0.3921,0.3144,0.8419,0.5008,1.3329}"
PF04055,LG+I+R4,0.0000,,"(0.0177,0.0586) (0.2179,0.4524) (0.3197,0.8153) (0.4447,1.4386)","LG+I{0.0000}+R4{0.0177,0.0586,0.2179,0.4524,0.3197,0.8153,0.4447,1.4386}"
PF04057,LG+I+G4,0.0133,2.6469,,LG+I{0.0133}+G4{2.6469}
