pfam_id,model,I,alpha,rates,alisim_model
PF03446,LG+I+R4,0.0145,,"(0.0918,0.1152) (0.2750,0.4427) (0.3322,0.9490) (0.2865,1.9281)","LG+I{0.0145}+R4{0.0918,0.1152,0.2750,0.4427,0.3322,0.9490,0.2865,1.9281}"
PF03447,LG+I+G4,0.0063,2.0720,,LG+I{0.0063}+G4{2.0720}
PF03450,LG+I+G4,0.0000,2.3759,,LG+I{0.0000}+G4{2.3759}
PF03454,LG+I+G4,0.0000,1.6501,,LG+I{0.0000}+G4{1.6501}
PF03455,LG+I+R4,0.0000,,"(0.1144,0.0723) (0.1354,0.3429) (0.4766,0.9527) (0.2736,1.7953)","LG+I{0.0000}+R4{0.1144,0.0723,0.1354,0.3429,0.4766,0.9527,0.2736,1.7953}"
PF03456,LG+I+G4,0.0089,1.4129,,LG+I{0.0089}+G4{1.4129}
PF03462,LG+I+R4,0.0221,,"(0.1837,0.1263) (0.2948,0.5589) (0.2673,1.1806) (0.2321,2.1388)","LG+I{0.0221}+R4{0.1837,0.1263,0.2948,0.5589,0.2673,1.1806,0.2321,2.1388}"
PF03463,LG+I+G4,0.0734,1.7326,,LG+I{0.0734}+G4{1.7326}
PF03464,LG+I+G4,0.0133,3.6420,,LG+I{0.0133}+G4{3.6420}
PF03465,LG+I+G4,0.0021,1.5978,,LG+I{0.0021}+G4{1.5978}
PF03473,LG+F+I+R4,0.0000,,"(0.0514,0.0802) (0.1574,0.3709) (0.3210,0.7103) (0.4702,1.5090)","LG+F+I{0.0000}+R4{0.0514,0.0802,0.1574,0.3709,0.3210,0.7103,0.4702,1.5090}"
PF03474,LG+I+G4,0.0000,2.1404,,LG+I{0.0000}+G4{2.1404}
PF03476,LG+I+G4,0.0531,2.3678,,LG+I{0.0531}+G4{2.3678}
PF03477,LG+I+G4,0.0000,1.5768,,LG+I{0.0000}+G4{1.5768}
PF03483,LG+I+R4,0.0000,,"(0.1842,0.2117) (0.3325,0.5557) (0.2932,1.1998) (0.1901,2.2325)","LG+I{0.0000}+R4{0.1842,0.2117,0.3325,0.5557,0.2932,1.1998,0.1901,2.2325}"
PF03484,LG+I+R4,0.0000,,"(0.0941,0.0591) (0.2858,0.4005) (0.2163,0.7959) (0.4037,1.7530)","LG+I{0.0000}+R4{0.0941,0.0591,0.2858,0.4005,0.2163,0.7959,0.4037,1.7530}"
PF03485,LG+I+G4,0.0000,1.2715,,LG+I{0.0000}+G4{1.2715}
PF03501,LG+I+G4,0.0002,1.1878,,LG+I{0.0002}+G4{1.1878}
PF03517,LG+F+I+G4,0.0000,1.5929,,LG+F+I{0.0000}+G4{1.5929}
PF03531,LG+I+G4,0.0098,1.4034,,LG+I{0.0098}+G4{1.4034}
PF03567,LG+I+R4,0.0020,,"(0.0327,0.0477) (0.1199,0.2894) (0.4836,0.7566) (0.3618,1.6523)","LG+I{0.0020}+R4{0.0327,0.0477,0.1199,0.2894,0.4836,0.7566,0.3618,1.6523}"
PF03575,LG+I+G4,0.0296,2.1451,,LG+I{0.0296}+G4{2.1451}
PF03604,LG+I,0.2597,,,LG+I{0.2597}
PF03623,LG+I+G4,0.0013,0.8536,,LG+I{0.0013}+G4{0.8536}
PF03638,LG+I+G4,0.2250,1.0272,,LG+I{0.2250}+G4{1.0272}
PF03657,LG+I+R2,0.0112,,"(0.3381,0.3302) (0.6507,1.3653)","LG+I{0.0112}+R2{0.3381,0.3302,0.6507,1.3653}"
PF03662,LG+I+G4,0.1357,1.2270,,LG+I{0.1357}+G4{1.2270}
PF03671,LG+I+G4,0.0001,1.9510,,LG+I{0.0001}+G4{1.9510}
PF03712,LG+I+G4,0.0557,1.6171,,LG+I{0.0557}+G4{1.6171}
PF03719,LG+I+G4,0.0000,1.7590,,LG+I{0.0000}+G4{1.7590}
PF03720,LG+I+R4,0.0000,,"(0.0974,0.0987) (0.2774,0.4554) (0.2268,0.9354) (0.3985,1.6360)","LG+I{0.0000}+R4{0.0974,0.0987,0.2774,0.4554,0.2268,0.9354,0.3985,1.6360}"
PF03721,LG+I+G4,0.0468,1.8568,,LG+I{0.0468}+G4{1.8568}
PF03725,LG+I+G4,0.0000,3.4204,,LG+I{0.0000}+G4{3.4204}
PF03726,LG+I+G4,0.0678,2.3173,,LG+I{0.0678}+G4{2.3173}
PF03727,LG+I+R4,0.0050,,"(0.1034,0.1090) (0.2294,0.3797) (0.2532,0.8157) (0.4091,1.6991)","LG+I{0.0050}+R4{0.1034,0.1090,0.2294,0.3797,0.2532,0.8157,0.4091,1.6991}"
PF03731,LG+I+G4,0.0000,2.4256,,LG+I{0.0000}+G4{2.4256}
PF03733,LG+F+I+R4,0.0058,,"(0.0871,0.0586) (0.4050,0.6053) (0.3630,1.2005) (0.1391,2.2576)","LG+F+I{0.0058}+R4{0.0871,0.0586,0.4050,0.6053,0.3630,1.2005,0.1391,2.2576}"
PF03764,LG+I+G4,0.0066,1.9686,,LG+I{0.0066}+G4{1.9686}
PF03765,LG+I+R4,0.0000,,"(0.0559,0.0832) (0.1541,0.3282) (0.3480,0.7391) (0.4420,1.5556)","LG+I{0.0000}+R4{0.0559,0.0832,0.1541,0.3282,0.3480,0.7391,0.4420,1.5556}"
PF03781,LG+F+I+G4,0.0089,1.0609,,LG+F+I{0.0089}+G4{1.0609}
PF03782,LG+I+G4,0.0860,1.9190,,LG+I{0.0860}+G4{1.9190}
PF03798,LG+F+I+R4,0.0026,,"(0.0972,0.1657) (0.1745,0.4306) (0.3447,0.8388) (0.3810,1.6264)","LG+F+I{0.0026}+R4{0.0972,0.1657,0.1745,0.4306,0.3447,0.8388,0.3810,1.6264}"
PF03803,LG+I+G4,0.0302,2.2426,,LG+I{0.0302}+G4{2.2426}
PF03813,LG+I+G4,0.0052,1.2565,,LG+I{0.0052}+G4{1.2565}
PF03815,LG+I+G4,0.0059,0.9237,,LG+I{0.0059}+G4{0.9237}
PF03835,LG+I+G4,0.0101,1.4077,,LG+I{0.0101}+G4{1.4077}
PF03847,LG+I,0.0101,,,LG+I{0.0101}
PF03850,LG+I+G4,0.0418,0.9180,,LG+I{0.0418}+G4{0.9180}
PF03853,LG+I+G4,0.0000,1.1116,,LG+I{0.0000}+G4{1.1116}
PF03859,LG+I+G4,0.0557,1.6955,,LG+I{0.0557}+G4{1.6955}
PF03868,JTT+G4,,2.1762,,JTT+G4{2.1762}
PF03871,LG+I+R4,0.0083,,"(0.0696,0.1019) (0.2549,0.4259) (0.2846,0.8863) (0.3826,1.6523)","LG+I{0.0083}+R4{0.0696,0.1019,0.2549,0.4259,0.2846,0.8863,0.3826,1.6523}"
PF03876,LG+I+G4,0.0000,3.6349,,LG+I{0.0000}+G4{3.6349}
PF03900,LG+I+G4,0.0229,2.4615,,LG+I{0.0229}+G4{2.4615}
PF03908,LG+I+G4,0.0200,4.0537,,LG+I{0.0200}+G4{4.0537}
PF03909,LG+I+G4,0.0157,1.9136,,LG+I{0.0157}+G4{1.9136}
PF03917,LG+I+R4,0.0303,,"(0.1163,0.0926) (0.2202,0.3924) (0.2272,0.8727) (0.4061,1.7350)","LG+I{0.0303}+R4{0.1163,0.0926,0.2202,0.3924,0.2272,0.8727,0.4061,1.7350}"
PF03919,LG+I+R4,0.0338,,"(0.0868,0.1002) (0.2037,0.4150) (0.3301,0.9355) (0.3456,1.7304)","LG+I{0.0338}+R4{0.0868,0.1002,0.2037,0.4150,0.3301,0.9355,0.3456,1.7304}"
PF03921,JTT+G4,,1.5039,,JTT+G4{1.5039}
PF03931,LG+I+G4,0.0022,1.7359,,LG+I{0.0022}+G4{1.7359}
PF03932,LG+I+G4,0.0775,1.4454,,LG+I{0.0775}+G4{1.4454}
PF03942,LG+I+G4,0.0108,1.0062,,LG+I{0.0108}+G4{1.0062}
PF03943,LG+I+G4,0.0000,1.4936,,LG+I{0.0000}+G4{1.4936}
PF03946,LG+I+G4,0.0000,1.3614,,LG+I{0.0000}+G4{1.3614}
PF03947,LG+I+R4,0.0123,,"(0.1995,0.1093) (0.2840,0.5486) (0.2712,1.1537) (0.2330,2.1870)","LG+I{0.0123}+R4{0.1995,0.1093,0.2840,0.5486,0.2712,1.1537,0.2330,2.1870}"
PF03949,LG+I+G4,0.0530,1.3892,,LG+I{0.0530}+G4{1.3892}
PF03950,LG+I+R4,0.0074,,"(0.0401,0.0763) (0.1729,0.3377) (0.4006,0.8427) (0.3790,1.5856)","LG+I{0.0074}+R4{0.0401,0.0763,0.1729,0.3377,0.4006,0.8427,0.3790,1.5856}"
PF03951,LG+I+R4,0.0062,,"(0.0565,0.0487) (0.1847,0.2958) (0.2359,0.6297) (0.5168,1.5366)","LG+I{0.0062}+R4{0.0565,0.0487,0.1847,0.2958,0.2359,0.6297,0.5168,1.5366}"
PF03952,LG+I+G4,0.0055,0.7776,,LG+I{0.0055}+G4{0.7776}
PF03953,LG+I+G4,0.0110,2.1667,,LG+I{0.0110}+G4{2.1667}
PF03959,LG+I+R4,0.0203,,"(0.0850,0.1639) (0.3150,0.4919) (0.3861,1.1201) (0.1937,2.0586)","LG+I{0.0203}+R4{0.0850,0.1639,0.3150,0.4919,0.3861,1.1201,0.1937,2.0586}"
PF03962,LG+I+G4,0.0000,2.1218,,LG+I{0.0000}+G4{2.1218}
PF03966,LG+I+G4,0.0000,1.5244,,LG+I{0.0000}+G4{1.5244}
PF03972,LG+I+R4,0.0000,,"(0.2208,0.2754) (0.4048,0.6485) (0.2086,1.3155) (0.1658,2.4263)","LG+I{0.0000}+R4{0.2208,0.2754,0.4048,0.6485,0.2086,1.3155,0.1658,2.4263}"
PF03987,LG+F+I+R4,0.0024,,"(0.0561,0.0584) (0.1710,0.1915) (0.3081,0.4544) (0.4624,1.7820)","LG+F+I{0.0024}+R4{0.0561,0.0584,0.1710,0.1915,0.3081,0.4544,0.4624,1.7820}"
PF03992,LG+F+I+G4,0.0000,2.0943,,LG+F+I{0.0000}+G4{2.0943}
PF04034,LG+I+R4,0.0381,,"(0.2037,0.1528) (0.2227,0.5557) (0.3283,1.1724) (0.2073,2.2208)","LG+I{0.0381}+R4{0.2037,0.1528,0.2227,0.5557,0.3283,1.1724,0.2073,2.2208}"
PF04055,LG+I+R4,0.0000,,"(0.0177,0.0586) (0.2179,0.4524) (0.3197,0.8153) (0.4447,1.4386)","LG+I{0.0000}+R4{0.0177,0.0586,0.2179,0.4524,0.3197,0.8153,0.4447,1.4386}"
PF04057,LG+I+G4,0.0133,2.6469,,LG+I{0.0133}+G4{2.6469}
PF04084,LG+I+G4,0.0064,1.4615,,LG+I{0.0064}+G4{1.4615}
PF04089,JTT+R4,,,"(0.0247,0.0165) (0.1974,0.3727) (0.3662,0.8335) (0.4117,1.5079)","JTT+R4{0.0247,0.0165,0.1974,0.3727,0.3662,0.8335,0.4117,1.5079}"
PF04096,LG+I+R4,0.0213,,"(0.0956,0.1115) (0.1384,0.3170) (0.3476,0.8126) (0.3970,1.6699)","LG+I{0.0213}+R4{0.0956,0.1115,0.1384,0.3170,0.3476,0.8126,0.3970,1.6699}"
PF04101,LG+I+R3,0.0001,,"(0.1480,0.1503) (0.3741,0.6102) (0.4778,1.5686)","LG+I{0.0001}+R3{0.1480,0.1503,0.3741,0.6102,0.4778,1.5686}"
PF04106,LG+I+R4,0.0000,,"(0.0932,0.1532) (0.1863,0.4402) (0.3196,0.7857) (0.4010,1.6276)","LG+I{0.0000}+R4{0.0932,0.1532,0.1863,0.4402,0.3196,0.7857,0.4010,1.6276}"
PF04110,LG+I+R2,0.0101,,"(0.9189,0.5351) (0.0710,7.1614)","LG+I{0.0101}+R2{0.9189,0.5351,0.0710,7.1614}"
PF04111,LG+I+G4,0.0106,1.0347,,LG+I{0.0106}+G4{1.0347}
PF04116,LG+F+I+R4,0.0189,,"(0.0437,0.0430) (0.0501,0.3310) (0.3502,0.7216) (0.5370,1.3571)","LG+F+I{0.0189}+R4{0.0437,0.0430,0.0501,0.3310,0.3502,0.7216,0.5370,1.3571}"
PF04127,LG+I+R4,0.0451,,"(0.1176,0.0609) (0.2308,0.3821) (0.2820,0.8993) (0.3245,2.0063)","LG+I{0.0451}+R4{0.1176,0.0609,0.2308,0.3821,0.2820,0.8993,0.3245,2.0063}"
PF04130,LG+I+R4,0.0016,,"(0.1291,0.1495) (0.2792,0.3765) (0.2982,0.8387) (0.2919,2.1424)","LG+I{0.0016}+R4{0.1291,0.1495,0.2792,0.3765,0.2982,0.8387,0.2919,2.1424}"
PF04146,LG+I+R4,0.0000,,"(0.0968,0.0516) (0.1513,0.1734) (0.2654,0.4271) (0.4865,1.7583)","LG+I{0.0000}+R4{0.0968,0.0516,0.1513,0.1734,0.2654,0.4271,0.4865,1.7583}"
PF04152,LG+I+G4,0.0080,1.1639,,LG+I{0.0080}+G4{1.1639}
PF04153,LG+I+R4,0.0000,,"(0.0508,0.0613) (0.1435,0.2883) (0.3654,0.7648) (0.4403,1.5354)","LG+I{0.0000}+R4{0.0508,0.0613,0.1435,0.2883,0.3654,0.7648,0.4403,1.5354}"
PF04192,LG+I+R4,0.0077,,"(0.1770,0.1366) (0.2778,0.4197) (0.2955,1.0522) (0.2420,2.2657)","LG+I{0.0077}+R4{0.1770,0.1366,0.2778,0.4197,0.2955,1.0522,0.2420,2.2657}"
PF04194,LG+I+R4,0.0139,,"(0.1306,0.1042) (0.1549,0.3595) (0.2660,0.7413) (0.4346,1.6880)","LG+I{0.0139}+R4{0.1306,0.1042,0.1549,0.3595,0.2660,0.7413,0.4346,1.6880}"
PF04209,LG+I+G4,0.2392,1.0530,,LG+I{0.2392}+G4{1.0530}
PF04212,LG+I+R4,0.0000,,"(0.0962,0.0974) (0.1790,0.4100) (0.3945,0.9639) (0.3303,1.6258)","LG+I{0.0000}+R4{0.0962,0.0974,0.1790,0.4100,0.3945,0.9639,0.3303,1.6258}"
PF04218,LG+I+G4,0.0219,2.2239,,LG+I{0.0219}+G4{2.2239}
PF04253,LG+I+R4,0.0000,,"(0.0817,0.1531) (0.2285,0.4180) (0.2577,0.8031) (0.4321,1.5853)","LG+I{0.0000}+R4{0.0817,0.1531,0.2285,0.4180,0.2577,0.8031,0.4321,1.5853}"
PF04263,LG+I+R4,0.0153,,"(0.0626,0.0584) (0.3083,0.3880) (0.4257,1.0503) (0.1881,2.2840)","LG+I{0.0153}+R4{0.0626,0.0584,0.3083,0.3880,0.4257,1.0503,0.1881,2.2840}"
PF04265,LG+I+R4,0.0099,,"(0.0701,0.1151) (0.2386,0.3913) (0.2262,0.8140) (0.4552,1.5696)","LG+I{0.0099}+R4{0.0701,0.1151,0.2386,0.3913,0.2262,0.8140,0.4552,1.5696}"
PF04266,LG+I+R4,0.0000,,"(0.0139,0.0444) (0.2332,0.3438) (0.4003,0.8525) (0.3526,1.6389)","LG+I{0.0000}+R4{0.0139,0.0444,0.2332,0.3438,0.4003,0.8525,0.3526,1.6389}"
PF04272,,,,,
PF04280,LG+I+G4,0.0000,2.8396,,LG+I{0.0000}+G4{2.8396}
PF04321,LG+F+I+G4,0.0201,1.2934,,LG+F+I{0.0201}+G4{1.2934}
PF04389,LG+I+R4,0.0170,,"(0.0497,0.0833) (0.1523,0.3682) (0.3363,0.7896) (0.4447,1.5161)","LG+I{0.0170}+R4{0.0497,0.0833,0.1523,0.3682,0.3363,0.7896,0.4447,1.5161}"
PF04406,LG+I+R4,0.0122,,"(0.1000,0.1460) (0.3002,0.5417) (0.3710,1.0588) (0.2166,1.9853)","LG+I{0.0122}+R4{0.1000,0.1460,0.3002,0.5417,0.3710,1.0588,0.2166,1.9853}"
PF04408,LG+I+R4,0.0182,,"(0.0622,0.0646) (0.1965,0.2627) (0.2944,0.8133) (0.4287,1.6443)","LG+I{0.0182}+R4{0.0622,0.0646,0.1965,0.2627,0.2944,0.8133,0.4287,1.6443}"
PF04410,LG+I+G4,0.0096,2.6034,,LG+I{0.0096}+G4{2.6034}
PF04418,LG+I+G4,0.0068,1.2535,,LG+I{0.0068}+G4{1.2535}
PF04421,LG+I+G4,0.0220,1.1583,,LG+I{0.0220}+G4{1.1583}
PF04424,LG+I+R4,0.0071,,"(0.0931,0.0677) (0.1623,0.2743) (0.3157,0.6139) (0.4218,1.7910)","LG+I{0.0071}+R4{0.0931,0.0677,0.1623,0.2743,0.3157,0.6139,0.4218,1.7910}"
PF04427,LG+I+R4,0.0000,,"(0.0955,0.1920) (0.3223,0.4277) (0.3307,0.8011) (0.2515,2.3015)","LG+I{0.0000}+R4{0.0955,0.1920,0.3223,0.4277,0.3307,0.8011,0.2515,2.3015}"
PF04433,LG+I+R4,0.0072,,"(0.0779,0.1650) (0.2384,0.5136) (0.4887,1.0250) (0.1879,1.9365)","LG+I{0.0072}+R4{0.0779,0.1650,0.2384,0.5136,0.4887,1.0250,0.1879,1.9365}"
PF04434,LG+I+G4,0.0738,1.4957,,LG+I{0.0738}+G4{1.4957}
PF04438,JTT+I+R3,0.0698,,"(0.1052,0.0882) (0.3862,0.7283) (0.4388,1.6169)","JTT+I{0.0698}+R3{0.1052,0.0882,0.3862,0.7283,0.4388,1.6169}"
PF04446,LG+I+R4,0.0126,,"(0.1058,0.0740) (0.2827,0.3633) (0.2546,0.9073) (0.3442,1.9130)","LG+I{0.0126}+R4{0.1058,0.0740,0.2827,0.3633,0.2546,0.9073,0.3442,1.9130}"
PF04493,LG+I+R4,0.0434,,"(0.0719,0.0865) (0.2731,0.3784) (0.2841,0.9272) (0.3274,1.9150)","LG+I{0.0434}+R4{0.0719,0.0865,0.2731,0.3784,0.2841,0.9272,0.3274,1.9150}"
PF04495,LG+I+G4,0.0132,1.6856,,LG+I{0.0132}+G4{1.6856}
PF04548,JTT+I+G4,0.0248,1.4892,,JTT+I{0.0248}+G4{1.4892}
PF04560,LG+I+G4,0.0945,1.2311,,LG+I{0.0945}+G4{1.2311}
PF04561,LG+I+G4,0.0000,2.3802,,LG+I{0.0000}+G4{2.3802}
PF04564,LG+I+G4,0.0000,1.3889,,LG+I{0.0000}+G4{1.3889}
PF04565,LG+I+G4,0.0226,1.1630,,LG+I{0.0226}+G4{1.1630}
PF04566,LG+I+G4,0.0265,0.9826,,LG+I{0.0265}+G4{0.9826}
PF04567,LG+I+G4,0.0012,0.6485,,LG+I{0.0012}+G4{0.6485}
PF04598,JTT+G4,,4.3248,,JTT+G4{4.3248}
PF04629,JTT+F+I+G4,0.0560,1.2334,,JTT+F+I{0.0560}+G4{1.2334}
PF04666,LG+I+G4,0.0278,1.8726,,LG+I{0.0278}+G4{1.8726}
PF04669,LG+I+G4,0.0674,1.4873,,LG+I{0.0674}+G4{1.4873}
PF04670,LG+I+G4,0.0132,1.0908,,LG+I{0.0132}+G4{1.0908}
PF04683,LG+I+G4,0.0246,1.8729,,LG+I{0.0246}+G4{1.8729}
PF04695,LG+I+G4,0.1067,2.4581,,LG+I{0.1067}+G4{2.4581}
PF04699,LG+F+I+R4,0.0156,,"(0.1203,0.1393) (0.2193,0.4305) (0.3681,0.9498) (0.2767,1.9488)","LG+F+I{0.0156}+R4{0.1203,0.1393,0.2193,0.4305,0.3681,0.9498,0.2767,1.9488}"
PF04704,JTT+F+G4,,1.9808,,JTT+F+G4{1.9808}
PF04706,JTT+I+G4,0.0803,1.6627,,JTT+I{0.0803}+G4{1.6627}
PF04710,LG+I+G4,0.1291,0.8706,,LG+I{0.1291}+G4{0.8706}
PF04719,LG+I+R3,0.0088,,"(0.0898,0.2115) (0.4600,0.6633) (0.4413,1.5315)","LG+I{0.0088}+R3{0.0898,0.2115,0.4600,0.6633,0.4413,1.5315}"
PF04721,LG+I+R3,0.0334,,"(0.1380,0.1040) (0.4364,0.7460) (0.3922,1.6830)","LG+I{0.0334}+R3{0.1380,0.1040,0.4364,0.7460,0.3922,1.6830}"
PF04734,LG+I+R4,0.0349,,"(0.1189,0.0896) (0.3140,0.4178) (0.2821,1.0749) (0.2501,2.2185)","LG+I{0.0349}+R4{0.1189,0.0896,0.3140,0.4178,0.2821,1.0749,0.2501,2.2185}"
PF04810,LG+I+R4,0.0229,,"(0.1427,0.0641) (0.2822,0.5634) (0.2194,0.9804) (0.3327,1.8534)","LG+I{0.0229}+R4{0.1427,0.0641,0.2822,0.5634,0.2194,0.9804,0.3327,1.8534}"
PF04811,LG+F+I+G4,0.0012,2.4070,,LG+F+I{0.0012}+G4{2.4070}
PF04815,LG+F+I+R4,0.0000,,"(0.0357,0.1352) (0.2715,0.5554) (0.3767,0.9589) (0.3162,1.5283)","LG+F+I{0.0000}+R4{0.0357,0.1352,0.2715,0.5554,0.3767,0.9589,0.3162,1.5283}"
PF04828,LG+I+G4,0.0457,1.8554,,LG+I{0.0457}+G4{1.8554}
PF04831,LG+I+G4,0.0091,1.9884,,LG+I{0.0091}+G4{1.9884}
PF04884,LG+F+I+R4,0.0046,,"(0.0830,0.1152) (0.3662,0.3655) (0.2612,0.8793) (0.2851,2.1994)","LG+F+I{0.0046}+R4{0.0830,0.1152,0.3662,0.3655,0.2612,0.8793,0.2851,2.1994}"
PF04893,LG+F+I+R4,0.0000,,"(0.0409,0.3107) (0.1931,0.5416) (0.4378,0.9082) (0.3282,1.4780)","LG+F+I{0.0000}+R4{0.0409,0.3107,0.1931,0.5416,0.4378,0.9082,0.3282,1.4780}"
PF04904,LG+I+G4,0.1347,1.5007,,LG+I{0.1347}+G4{1.5007}
PF04909,LG+F+I+R4,0.0000,,"(0.0194,0.0959) (0.1176,0.3569) (0.3736,0.7279) (0.4895,1.3980)","LG+F+I{0.0000}+R4{0.0194,0.0959,0.1176,0.3569,0.3736,0.7279,0.4895,1.3980}"
PF04925,LG+I+G4,0.0138,1.6006,,LG+I{0.0138}+G4{1.6006}
PF04926,LG+I+R4,0.0037,,"(0.1384,0.1153) (0.2535,0.3499) (0.3225,0.8970) (0.2820,2.1492)","LG+I{0.0037}+R4{0.1384,0.1153,0.2535,0.3499,0.3225,0.8970,0.2820,2.1492}"
PF04928,LG+I+G4,0.0236,0.9464,,LG+I{0.0236}+G4{0.9464}
PF04952,LG+I+R4,0.0000,,"(0.0564,0.0579) (0.2946,0.3886) (0.3167,0.8541) (0.3323,1.8409)","LG+I{0.0000}+R4{0.0564,0.0579,0.2946,0.3886,0.3167,0.8541,0.3323,1.8409}"
PF04960,LG+I+R4,0.0057,,"(0.1234,0.0750) (0.2355,0.3885) (0.3674,0.9080) (0.2680,2.1108)","LG+I{0.0057}+R4{0.1234,0.0750,0.2355,0.3885,0.3674,0.9080,0.2680,2.1108}"
PF04969,LG+F+I+R4,0.0084,,"(0.0209,0.0606) (0.1058,0.3463) (0.5340,0.8746) (0.3309,1.4960)","LG+F+I{0.0084}+R4{0.0209,0.0606,0.1058,0.3463,0.5340,0.8746,0.3309,1.4960}"
PF04970,JTT+I+G4,0.0311,1.4252,,JTT+I{0.0311}+G4{1.4252}
PF04983,LG+F+I+R4,0.0000,,"(0.0617,0.1268) (0.2434,0.3167) (0.3886,0.7406) (0.3062,2.0483)","LG+F+I{0.0000}+R4{0.0617,0.1268,0.2434,0.3167,0.3886,0.7406,0.3062,2.0483}"
PF04990,LG+I+G4,0.0170,1.4313,,LG+I{0.0170}+G4{1.4313}
PF04991,LG+F+I+R4,0.0221,,"(0.0960,0.0901) (0.3801,0.3282) (0.2866,0.9924) (0.2152,2.7052)","LG+F+I{0.0221}+R4{0.0960,0.0901,0.3801,0.3282,0.2866,0.9924,0.2152,2.7052}"
PF04992,LG+I+R4,0.0000,,"(0.0331,0.0420) (0.3321,0.3441) (0.3459,0.9440) (0.2889,1.9306)","LG+I{0.0000}+R4{0.0331,0.0420,0.3321,0.3441,0.3459,0.9440,0.2889,1.9306}"
PF04997,LG+I+R4,0.0044,,"(0.0754,0.0679) (0.1751,0.3227) (0.4253,0.8205) (0.3198,1.8431)","LG+I{0.0044}+R4{0.0754,0.0679,0.1751,0.3227,0.4253,0.8205,0.3198,1.8431}"
PF04998,LG+F+I+R4,0.0128,,"(0.1334,0.0760) (0.2976,0.3431) (0.3940,1.0469) (0.1622,2.9297)","LG+F+I{0.0128}+R4{0.1334,0.0760,0.2976,0.3431,0.3940,1.0469,0.1622,2.9297}"
PF05000,LG+I+R4,0.0000,,"(0.1064,0.0550) (0.1654,0.3300) (0.4358,0.8459) (0.2924,1.9526)","LG+I{0.0000}+R4{0.1064,0.0550,0.1654,0.3300,0.4358,0.8459,0.2924,1.9526}"
PF05002,LG+F+I+R4,0.0504,,"(0.0876,0.0344) (0.1902,0.3394) (0.2138,0.8404) (0.4581,1.6434)","LG+F+I{0.0504}+R4{0.0876,0.0344,0.1902,0.3394,0.2138,0.8404,0.4581,1.6434}"
PF05008,LG+I+R3,0.0000,,"(0.1079,0.2451) (0.4767,0.8019) (0.4154,1.4234)","LG+I{0.0000}+R3{0.1079,0.2451,0.4767,0.8019,0.4154,1.4234}"
PF05011,LG+I+R4,0.0124,,"(0.0646,0.0727) (0.1497,0.2665) (0.3837,0.8114) (0.3897,1.6529)","LG+I{0.0124}+R4{0.0646,0.0727,0.1497,0.2665,0.3837,0.8114,0.3897,1.6529}"
PF05018,LG+I+G4,0.0000,2.2359,,LG+I{0.0000}+G4{2.2359}
PF05022,LG+I+G4,0.0628,1.3164,,LG+I{0.0628}+G4{1.3164}
PF05026,LG+I+R4,0.0178,,"(0.1029,0.0675) (0.2752,0.4367) (0.3233,0.9626) (0.2808,2.0004)","LG+I{0.0178}+R4{0.1029,0.0675,0.2752,0.4367,0.3233,0.9626,0.2808,2.0004}"
PF05028,LG+I+R4,0.0110,,"(0.1196,0.0453) (0.2713,0.2762) (0.1889,0.7448) (0.4093,1.9034)","LG+I{0.0110}+R4{0.1196,0.0453,0.2713,0.2762,0.1889,0.7448,0.4093,1.9034}"
PF05029,LG+I+R4,0.0000,,"(0.1371,0.2340) (0.4066,0.5430) (0.2790,0.9797) (0.1772,2.6729)","LG+I{0.0000}+R4{0.1371,0.2340,0.4066,0.5430,0.2790,0.9797,0.1772,2.6729}"
PF05039,JTT+G4,,1.1340,,JTT+G4{1.1340}
PF05044,LG+I+G4,0.1530,1.0420,,LG+I{0.1530}+G4{1.0420}
PF05046,LG+I+R4,0.0077,,"(0.0778,0.1310) (0.2487,0.4674) (0.3128,0.8925) (0.3530,1.6841)","LG+I{0.0077}+R4{0.0778,0.1310,0.2487,0.4674,0.3128,0.8925,0.3530,1.6841}"
PF05047,LG+I+G4,0.0000,4.0218,,LG+I{0.0000}+G4{4.0218}
PF05076,LG+I+G4,0.0081,1.9610,,LG+I{0.0081}+G4{1.9610}
PF05089,LG+I+G4,0.0266,1.3327,,LG+I{0.0266}+G4{1.3327}
PF05093,LG+I+G4,0.1090,1.1733,,LG+I{0.1090}+G4{1.1733}
PF05118,LG+I+G4,0.0134,1.3039,,LG+I{0.0134}+G4{1.3039}
PF05127,LG+I+R4,0.0127,,"(0.0944,0.0448) (0.1635,0.3071) (0.2391,0.6747) (0.4902,1.5999)","LG+I{0.0127}+R4{0.0944,0.0448,0.1635,0.3071,0.2391,0.6747,0.4902,1.5999}"
PF05129,LG+I+R4,0.0173,,"(0.0737,0.0518) (0.2833,0.4106) (0.3358,1.0071) (0.2899,1.8685)","LG+I{0.0173}+R4{0.0737,0.0518,0.2833,0.4106,0.3358,1.0071,0.2899,1.8685}"
PF05154,LG+F+I+G4,0.0000,1.1433,,LG+F+I{0.0000}+G4{1.1433}
PF05172,LG+I+G4,0.0050,2.1153,,LG+I{0.0050}+G4{2.1153}
PF05175,LG+I+G4,0.0459,1.6553,,LG+I{0.0459}+G4{1.6553}
PF05179,LG+I+R4,0.0000,,"(0.0939,0.0874) (0.1882,0.3419) (0.3080,0.8355) (0.4099,1.6347)","LG+I{0.0000}+R4{0.0939,0.0874,0.1882,0.3419,0.3080,0.8355,0.4099,1.6347}"
