pfam_id,model,I,alpha,rates,alisim_model
PF02518,LG+I+R4,0.0000,,"(0.0867,0.2004) (0.2084,0.4736) (0.3091,0.8378) (0.3958,1.5790)","LG+I{0.0000}+R4{0.0867,0.2004,0.2084,0.4736,0.3091,0.8378,0.3958,1.5790}"
PF02525,LG+F+I+R4,0.0000,,"(0.0940,0.2597) (0.2122,0.5335) (0.3457,0.8881) (0.3481,1.5953)","LG+F+I{0.0000}+R4{0.0940,0.2597,0.2122,0.5335,0.3457,0.8881,0.3481,1.5953}"
PF02540,LG+I+G4,0.0621,1.5999,,LG+I{0.0621}+G4{1.5999}
PF02545,LG+I+R4,0.0107,,"(0.0840,0.0821) (0.1734,0.3227) (0.2536,0.7673) (0.4783,1.5525)","LG+I{0.0107}+R4{0.0840,0.0821,0.1734,0.3227,0.2536,0.7673,0.4783,1.5525}"
PF02550,LG+I+G4,0.0001,3.0521,,LG+I{0.0001}+G4{3.0521}
PF02551,LG+I+G4,0.0329,2.5880,,LG+I{0.0329}+G4{2.5880}
PF02554,LG+F+I+R4,0.0115,,"(0.1786,0.1071) (0.3462,0.4604) (0.3253,1.1350) (0.1384,3.2677)","LG+F+I{0.0115}+R4{0.1786,0.1071,0.3462,0.4604,0.3253,1.1350,0.1384,3.2677}"
PF02558,LG+I+R4,0.0021,,"(0.0397,0.0576) (0.2794,0.3846) (0.3013,0.8271) (0.3776,1.6979)","LG+I{0.0021}+R4{0.0397,0.0576,0.2794,0.3846,0.3013,0.8271,0.3776,1.6979}"
PF02559,LG+I+R4,0.0118,,"(0.2047,0.2782) (0.1804,0.5714) (0.3752,1.1175) (0.2279,1.8463)","LG+I{0.0118}+R4{0.2047,0.2782,0.1804,0.5714,0.3752,1.1175,0.2279,1.8463}"
PF02560,LG+I+G4,0.1325,1.0761,,LG+I{0.1325}+G4{1.0761}
PF02562,LG+I+G4,0.0428,0.9591,,LG+I{0.0428}+G4{0.9591}
PF02572,LG+I+R4,0.0119,,"(0.1427,0.1017) (0.2214,0.4425) (0.3217,0.9817) (0.3023,1.8911)","LG+I{0.0119}+R4{0.1427,0.1017,0.2214,0.4425,0.3217,0.9817,0.3023,1.8911}"
PF02576,LG+I+G4,0.0162,1.6568,,LG+I{0.0162}+G4{1.6568}
PF02581,LG+I+R4,0.0000,,"(0.1130,0.1301) (0.2907,0.4234) (0.2466,0.9905) (0.3498,1.7669)","LG+I{0.0000}+R4{0.1130,0.1301,0.2907,0.4234,0.2466,0.9905,0.3498,1.7669}"
PF02589,LG+I+G4,0.0018,2.3157,,LG+I{0.0018}+G4{2.3157}
PF02594,LG+I+R4,0.0143,,"(0.0435,0.0366) (0.2457,0.4316) (0.3429,0.8449) (0.3536,1.7040)","LG+I{0.0143}+R4{0.0435,0.0366,0.2457,0.4316,0.3429,0.8449,0.3536,1.7040}"
PF02597,LG+I+R4,0.0105,,"(0.0974,0.1674) (0.2179,0.4203) (0.2716,0.9465) (0.4025,1.5775)","LG+I{0.0105}+R4{0.0974,0.1674,0.2179,0.4203,0.2716,0.9465,0.4025,1.5775}"
PF02604,LG+I+G4,0.0000,2.9738,,LG+I{0.0000}+G4{2.9738}
PF02607,LG+I+R4,0.0000,,"(0.1998,0.2781) (0.3004,0.5859) (0.3675,1.3240) (0.1322,2.1311)","LG+I{0.0000}+R4{0.1998,0.2781,0.3004,0.5859,0.3675,1.3240,0.1322,2.1311}"
PF02610,LG+I+G4,0.1331,0.8734,,LG+I{0.1331}+G4{0.8734}
PF02614,LG+I+G4,0.0696,1.1678,,LG+I{0.0696}+G4{1.1678}
PF02625,LG+I+R4,0.0000,,"(0.1257,0.1763) (0.2604,0.3971) (0.2173,0.9277) (0.3966,1.6966)","LG+I{0.0000}+R4{0.1257,0.1763,0.2604,0.3971,0.2173,0.9277,0.3966,1.6966}"
PF02629,LG+I+G4,0.0093,2.4997,,LG+I{0.0093}+G4{2.4997}
PF02631,LG+I+R4,0.0000,,"(0.2259,0.1919) (0.3626,0.6500) (0.2548,1.3386) (0.1568,2.4235)","LG+I{0.0000}+R4{0.2259,0.1919,0.3626,0.6500,0.2548,1.3386,0.1568,2.4235}"
PF02635,LG+I+G4,0.0000,3.9029,,LG+I{0.0000}+G4{3.9029}
PF02638,LG+I+G4,0.0346,3.3215,,LG+I{0.0346}+G4{3.3215}
PF02668,LG+F+I+R4,0.0000,,"(0.0385,0.0879) (0.1858,0.3995) (0.3809,0.8407) (0.3948,1.5251)","LG+F+I{0.0000}+R4{0.0385,0.0879,0.1858,0.3995,0.3809,0.8407,0.3948,1.5251}"
PF02683,LG+F+I+R4,0.0133,,"(0.2704,0.1124) (0.3433,0.5280) (0.2364,1.4025) (0.1367,3.3426)","LG+F+I{0.0133}+R4{0.2704,0.1124,0.3433,0.5280,0.2364,1.4025,0.1367,3.3426}"
PF02687,LG+F+I+G4,0.0068,4.3054,,LG+F+I{0.0068}+G4{4.3054}
PF02698,LG+F+I+R4,0.0000,,"(0.0579,0.1038) (0.1520,0.3456) (0.3924,0.8205) (0.3978,1.5575)","LG+F+I{0.0000}+R4{0.0579,0.1038,0.1520,0.3456,0.3924,0.8205,0.3978,1.5575}"
PF02702,LG+F+I+R4,0.0199,,"(0.2092,0.1117) (0.3036,0.4832) (0.3064,1.2885) (0.1608,2.7057)","LG+F+I{0.0199}+R4{0.2092,0.1117,0.3036,0.4832,0.3064,1.2885,0.1608,2.7057}"
PF02705,LG+F+I+G4,0.0106,0.8732,,LG+F+I{0.0106}+G4{0.8732}
PF02727,LG+I+G4,0.0003,2.2553,,LG+I{0.0003}+G4{2.2553}
PF02728,LG+I+R2,0.0167,,"(0.7500,0.6644) (0.2334,2.1498)","LG+I{0.0167}+R2{0.7500,0.6644,0.2334,2.1498}"
PF02729,LG+I+R4,0.0000,,"(0.1077,0.0434) (0.1579,0.3093) (0.4199,0.7487) (0.3145,2.0096)","LG+I{0.0000}+R4{0.1077,0.0434,0.1579,0.3093,0.4199,0.7487,0.3145,2.0096}"
PF02730,LG+I+R4,0.0000,,"(0.1176,0.1507) (0.2693,0.5287) (0.3048,0.9772) (0.3083,1.7583)","LG+I{0.0000}+R4{0.1176,0.1507,0.2693,0.5287,0.3048,0.9772,0.3083,1.7583}"
PF02737,LG+I+R4,0.0263,,"(0.0667,0.0785) (0.1459,0.3160) (0.3807,0.8283) (0.3805,1.6647)","LG+I{0.0263}+R4{0.0667,0.0785,0.1459,0.3160,0.3807,0.8283,0.3805,1.6647}"
PF02738,LG+F+I+R4,0.0079,,"(0.1014,0.1376) (0.2664,0.5526) (0.3913,1.0401) (0.2330,1.8534)","LG+F+I{0.0079}+R4{0.1014,0.1376,0.2664,0.5526,0.3913,1.0401,0.2330,1.8534}"
PF02739,LG+I+R4,0.0200,,"(0.0337,0.0285) (0.2073,0.3412) (0.2893,0.7918) (0.4497,1.5550)","LG+I{0.0200}+R4{0.0337,0.0285,0.2073,0.3412,0.2893,0.7918,0.4497,1.5550}"
PF02742,LG+I+R4,0.0000,,"(0.1519,0.1477) (0.3473,0.4555) (0.2753,1.1367) (0.2255,2.2456)","LG+I{0.0000}+R4{0.1519,0.1477,0.3473,0.4555,0.2753,1.1367,0.2255,2.2456}"
PF02744,LG+I+G4,0.0070,1.4847,,LG+I{0.0070}+G4{1.4847}
PF02746,LG+I+G4,0.0473,4.2936,,LG+I{0.0473}+G4{4.2936}
PF02748,LG+I+G4,0.0909,1.4455,,LG+I{0.0909}+G4{1.4455}
PF02749,LG+I+R4,0.0000,,"(0.1118,0.0950) (0.3216,0.4904) (0.2407,1.0346) (0.3259,1.7876)","LG+I{0.0000}+R4{0.1118,0.0950,0.3216,0.4904,0.2407,1.0346,0.3259,1.7876}"
PF02753,LG+I+G4,0.0405,1.8131,,LG+I{0.0405}+G4{1.8131}
PF02754,LG+I+R4,0.0268,,"(0.0218,0.0455) (0.2541,0.4968) (0.4454,1.0159) (0.2520,1.6682)","LG+I{0.0268}+R4{0.0218,0.0455,0.2541,0.4968,0.4454,1.0159,0.2520,1.6682}"
PF02767,LG+I+G4,0.0270,1.9282,,LG+I{0.0270}+G4{1.9282}
PF02768,LG+I+G4,0.0002,2.8583,,LG+I{0.0002}+G4{2.8583}
PF02769,LG+I+R4,0.0000,,"(0.0457,0.1209) (0.2049,0.3900) (0.3452,0.7741) (0.4042,1.6016)","LG+I{0.0000}+R4{0.0457,0.1209,0.2049,0.3900,0.3452,0.7741,0.4042,1.6016}"
PF02770,LG+I+G4,0.0082,2.0455,,LG+I{0.0082}+G4{2.0455}
PF02771,LG+F+I+G4,0.0000,2.4653,,LG+F+I{0.0000}+G4{2.4653}
PF02772,LG+I+R4,0.0208,,"(0.1461,0.0700) (0.1623,0.3665) (0.1904,0.7678) (0.4804,1.6322)","LG+I{0.0208}+R4{0.1461,0.0700,0.1623,0.3665,0.1904,0.7678,0.4804,1.6322}"
PF02773,LG+I+G4,0.0176,0.5751,,LG+I{0.0176}+G4{0.5751}
PF02774,LG+I+G4,0.0074,1.9701,,LG+I{0.0074}+G4{1.9701}
PF02775,LG+I+G4,0.0000,1.6057,,LG+I{0.0000}+G4{1.6057}
PF02776,LG+F+I+G4,0.0000,1.8693,,LG+F+I{0.0000}+G4{1.8693}
PF02777,LG+I+R4,0.0000,,"(0.2078,0.1226) (0.3025,0.5076) (0.2436,1.2243) (0.2462,2.1235)","LG+I{0.0000}+R4{0.2078,0.1226,0.3025,0.5076,0.2436,1.2243,0.2462,2.1235}"
PF02779,LG+F+I+R4,0.0031,,"(0.1219,0.1828) (0.4895,0.5561) (0.3090,1.3741) (0.0764,3.6766)","LG+F+I{0.0031}+R4{0.1219,0.1828,0.4895,0.5561,0.3090,1.3741,0.0764,3.6766}"
PF02780,LG+I+G4,0.0000,2.3113,,LG+I{0.0000}+G4{2.3113}
PF02781,LG+I+R4,0.0113,,"(0.1698,0.1169) (0.2958,0.4582) (0.2589,1.0339) (0.2642,2.1837)","LG+I{0.0113}+R4{0.1698,0.1169,0.2958,0.4582,0.2589,1.0339,0.2642,2.1837}"
PF02782,LG+I+R4,0.0079,,"(0.0588,0.1486) (0.4831,0.4743) (0.3571,1.0668) (0.0931,4.0953)","LG+I{0.0079}+R4{0.0588,0.1486,0.4831,0.4743,0.3571,1.0668,0.0931,4.0953}"
PF02784,LG+I+G4,0.0415,2.2662,,LG+I{0.0415}+G4{2.2662}
PF02785,LG+I+G4,0.0342,1.2548,,LG+I{0.0342}+G4{1.2548}
PF02786,LG+I+G4,0.0220,1.3508,,LG+I{0.0220}+G4{1.3508}
PF02787,LG+I+R4,0.0000,,"(0.1456,0.1463) (0.2856,0.4764) (0.3106,1.0398) (0.2582,2.0129)","LG+I{0.0000}+R4{0.1456,0.1463,0.2856,0.4764,0.3106,1.0398,0.2582,2.0129}"
PF02789,LG+I+G4,0.0000,3.9374,,LG+I{0.0000}+G4{3.9374}
PF02796,LG+I+G4,0.0002,1.6942,,LG+I{0.0002}+G4{1.6942}
PF02798,LG+I+R3,0.0000,,"(0.0776,0.0759) (0.4679,0.6623) (0.4545,1.5054)","LG+I{0.0000}+R3{0.0776,0.0759,0.4679,0.6623,0.4545,1.5054}"
PF02800,LG+I+G4,0.0014,1.2430,,LG+I{0.0014}+G4{1.2430}
PF02801,LG+I+R4,0.0068,,"(0.0843,0.1047) (0.4112,0.5157) (0.2850,1.0699) (0.2128,2.2287)","LG+I{0.0068}+R4{0.0843,0.1047,0.4112,0.5157,0.2850,1.0699,0.2128,2.2287}"
PF02803,LG+I+G4,0.0775,1.8048,,LG+I{0.0775}+G4{1.8048}
PF02806,LG+I+R4,0.0000,,"(0.0145,0.0460) (0.2472,0.4240) (0.3956,0.8303) (0.3427,1.6517)","LG+I{0.0000}+R4{0.0145,0.0460,0.2472,0.4240,0.3956,0.8303,0.3427,1.6517}"
PF02810,LG+I+G4,0.1577,0.9817,,LG+I{0.1577}+G4{0.9817}
PF02812,LG+I+G4,0.0070,1.1608,,LG+I{0.0070}+G4{1.1608}
PF02823,LG+I+G4,0.0110,2.2856,,LG+I{0.0110}+G4{2.2856}
PF02824,LG+I+G4,0.0000,2.8135,,LG+I{0.0000}+G4{2.8135}
PF02826,LG+I+R4,0.0042,,"(0.0421,0.0554) (0.2139,0.3400) (0.3587,0.7965) (0.3811,1.6774)","LG+I{0.0042}+R4{0.0421,0.0554,0.2139,0.3400,0.3587,0.7965,0.3811,1.6774}"
PF02836,LG+I+G4,0.0536,2.1105,,LG+I{0.0536}+G4{2.1105}
PF02837,LG+I,0.0943,,,LG+I{0.0943}
PF02843,LG+I+R4,0.0070,,"(0.1308,0.0729) (0.1782,0.3170) (0.1830,0.7291) (0.5010,1.5980)","LG+I{0.0070}+R4{0.1308,0.0729,0.1782,0.3170,0.1830,0.7291,0.5010,1.5980}"
PF02844,LG+I+R4,0.0000,,"(0.1570,0.0942) (0.2481,0.4050) (0.2827,0.9839) (0.3122,1.9428)","LG+I{0.0000}+R4{0.1570,0.0942,0.2481,0.4050,0.2827,0.9839,0.3122,1.9428}"
PF02852,LG+I+G4,0.0080,2.0725,,LG+I{0.0080}+G4{2.0725}
PF02863,LG+I+G4,0.0000,1.2085,,LG+I{0.0000}+G4{1.2085}
PF02866,LG+I+G4,0.0346,2.0279,,LG+I{0.0346}+G4{2.0279}
PF02870,LG+I+G4,0.0000,2.4873,,LG+I{0.0000}+G4{2.4873}
PF02872,LG+I+G4,0.0040,2.6645,,LG+I{0.0040}+G4{2.6645}
PF02873,LG+I+G4,0.0000,0.8457,,LG+I{0.0000}+G4{0.8457}
PF02874,LG+I+G4,0.0000,2.1952,,LG+I{0.0000}+G4{2.1952}
PF02875,LG+I+R4,0.0042,,"(0.1172,0.1443) (0.2152,0.4336) (0.2014,0.7994) (0.4620,1.5776)","LG+I{0.0042}+R4{0.1172,0.1443,0.2152,0.4336,0.2014,0.7994,0.4620,1.5776}"
PF02878,LG+I+R4,0.0060,,"(0.0912,0.0957) (0.2634,0.3856) (0.2770,0.8518) (0.3625,1.8035)","LG+I{0.0060}+R4{0.0912,0.0957,0.2634,0.3856,0.2770,0.8518,0.3625,1.8035}"
PF02879,LG+I+R4,0.0000,,"(0.0395,0.0617) (0.1595,0.3382) (0.3930,0.7474) (0.4080,1.5929)","LG+I{0.0000}+R4{0.0395,0.0617,0.1595,0.3382,0.3930,0.7474,0.4080,1.5929}"
PF02880,LG+I+R4,0.0157,,"(0.1703,0.1325) (0.3033,0.5585) (0.2996,1.0809) (0.2112,2.2929)","LG+I{0.0157}+R4{0.1703,0.1325,0.3033,0.5585,0.2996,1.0809,0.2112,2.2929}"
PF02881,LG+I+R4,0.0000,,"(0.0228,0.0242) (0.2597,0.4361) (0.4847,0.9979) (0.2328,1.7291)","LG+I{0.0000}+R4{0.0228,0.0242,0.2597,0.4361,0.4847,0.9979,0.2328,1.7291}"
PF02882,LG+I+G4,0.0405,1.1279,,LG+I{0.0405}+G4{1.1279}
PF02885,LG+I+R4,0.0000,,"(0.2032,0.2994) (0.3249,0.5885) (0.1795,1.0921) (0.2924,1.8877)","LG+I{0.0000}+R4{0.2032,0.2994,0.3249,0.5885,0.1795,1.0921,0.2924,1.8877}"
PF02887,LG+I+R4,0.0048,,"(0.2096,0.2828) (0.2893,0.6278) (0.2246,1.0843) (0.2718,1.8973)","LG+I{0.0048}+R4{0.2096,0.2828,0.2893,0.6278,0.2246,1.0843,0.2718,1.8973}"
PF02894,LG+I+R3,0.0054,,"(0.0548,0.1767) (0.3509,0.6039) (0.5888,1.3219)","LG+I{0.0054}+R3{0.0548,0.1767,0.3509,0.6039,0.5888,1.3219}"
PF02895,LG+I+G4,0.0000,1.1678,,LG+I{0.0000}+G4{1.1678}
PF02896,LG+I+G4,0.0587,2.0357,,LG+I{0.0587}+G4{2.0357}
PF02899,LG+I+G4,0.0000,2.1201,,LG+I{0.0000}+G4{2.1201}
PF02900,LG+I+G4,0.0120,2.4400,,LG+I{0.0120}+G4{2.4400}
PF02902,LG+I+R3,0.0000,,"(0.0810,0.1817) (0.4528,0.6476) (0.4662,1.4844)","LG+I{0.0000}+R3{0.0810,0.1817,0.4528,0.6476,0.4662,1.4844}"
PF02903,LG+I+G4,0.0235,1.6741,,LG+I{0.0235}+G4{1.6741}
PF02910,LG+I+R4,0.0057,,"(0.1095,0.0581) (0.2546,0.3961) (0.3201,0.9211) (0.3100,1.9288)","LG+I{0.0057}+R4{0.1095,0.0581,0.2546,0.3961,0.3201,0.9211,0.3100,1.9288}"
PF02911,LG+I+G4,0.0000,2.0134,,LG+I{0.0000}+G4{2.0134}
PF02912,LG+F+I+R4,0.0000,,"(0.1451,0.1636) (0.2720,0.5189) (0.2977,0.9920) (0.2852,1.8926)","LG+F+I{0.0000}+R4{0.1451,0.1636,0.2720,0.5189,0.2977,0.9920,0.2852,1.8926}"
PF02913,LG+F+I+R4,0.0027,,"(0.0507,0.0855) (0.1299,0.3355) (0.3439,0.7298) (0.4728,1.4828)","LG+F+I{0.0027}+R4{0.0507,0.0855,0.1299,0.3355,0.3439,0.7298,0.4728,1.4828}"
PF02914,,,,,
PF02922,LG+I+G4,0.0000,1.7985,,LG+I{0.0000}+G4{1.7985}
PF02924,LG+F+I+G4,0.0000,2.2623,,LG+F+I{0.0000}+G4{2.2623}
PF02926,LG+I+G4,0.0000,2.1913,,LG+I{0.0000}+G4{2.1913}
PF02929,LG+I+R4,0.0014,,"(0.0543,0.0993) (0.1399,0.3860) (0.2690,0.7311) (0.5354,1.3894)","LG+I{0.0014}+R4{0.0543,0.0993,0.1399,0.3860,0.2690,0.7311,0.5354,1.3894}"
PF02938,LG+I+G4,0.0000,3.0440,,LG+I{0.0000}+G4{3.0440}
PF02951,LG+I+R4,0.0256,,"(0.0870,0.1107) (0.3218,0.3645) (0.2178,0.8498) (0.3478,1.9781)","LG+I{0.0256}+R4{0.0870,0.1107,0.3218,0.3645,0.2178,0.8498,0.3478,1.9781}"
PF02952,LG+I+G4,0.0230,2.3455,,LG+I{0.0230}+G4{2.3455}
PF02954,LG+I+G4,0.0000,1.8653,,LG+I{0.0000}+G4{1.8653}
PF02955,LG+I+G4,0.0943,1.5486,,LG+I{0.0943}+G4{1.5486}
PF02962,LG+I+G4,0.0277,1.3159,,LG+I{0.0277}+G4{1.3159}
PF02965,LG+I+R4,0.0022,,"(0.1431,0.0498) (0.2093,0.3085) (0.2215,0.7785) (0.4239,1.7831)","LG+I{0.0022}+R4{0.1431,0.0498,0.2093,0.3085,0.2215,0.7785,0.4239,1.7831}"
PF02976,LG+I+G4,0.0321,1.3531,,LG+I{0.0321}+G4{1.3531}
PF02978,LG+F+I+R4,0.0040,,"(0.0764,0.1012) (0.1192,0.3946) (0.2138,0.7759) (0.5866,1.3286)","LG+F+I{0.0040}+R4{0.0764,0.1012,0.1192,0.3946,0.2138,0.7759,0.5866,1.3286}"
PF03054,LG+I+G4,0.0967,1.4115,,LG+I{0.0967}+G4{1.4115}
PF03061,LG+I+G4,0.0000,2.0569,,LG+I{0.0000}+G4{2.0569}
PF03091,LG+I+R4,0.0097,,"(0.1778,0.1360) (0.2915,0.5760) (0.3159,1.2047) (0.2051,2.0835)","LG+I{0.0097}+R4{0.1778,0.1360,0.2915,0.5760,0.3159,1.2047,0.2051,2.0835}"
PF03099,LG+I+G4,0.0122,1.9534,,LG+I{0.0122}+G4{1.9534}
PF03100,LG+I+R4,0.0137,,"(0.2016,0.1299) (0.2397,0.4804) (0.2499,1.1217) (0.2952,1.9594)","LG+I{0.0137}+R4{0.2016,0.1299,0.2397,0.4804,0.2499,1.1217,0.2952,1.9594}"
PF03109,LG+I+R4,0.0000,,"(0.0647,0.0206) (0.1891,0.2972) (0.3718,0.7962) (0.3745,1.7265)","LG+I{0.0000}+R4{0.0647,0.0206,0.1891,0.2972,0.3718,0.7962,0.3745,1.7265}"
PF03118,LG+I+G4,0.0000,1.1473,,LG+I{0.0000}+G4{1.1473}
PF03119,LG+I+G4,0.1587,2.1283,,LG+I{0.1587}+G4{2.1283}
PF03120,LG+I+G4,0.0107,0.8796,,LG+I{0.0107}+G4{0.8796}
PF03123,LG+I+G4,0.0091,1.0115,,LG+I{0.0091}+G4{1.0115}
PF03129,LG+I+G4,0.0000,3.2668,,LG+I{0.0000}+G4{3.2668}
PF03143,LG+I+G4,0.0294,1.8611,,LG+I{0.0294}+G4{1.8611}
PF03144,LG+I+G4,0.0101,2.2932,,LG+I{0.0101}+G4{2.2932}
PF03147,LG+I+R4,0.0000,,"(0.1187,0.1331) (0.2427,0.5114) (0.3317,0.9850) (0.3069,1.7379)","LG+I{0.0000}+R4{0.1187,0.1331,0.2427,0.5114,0.3317,0.9850,0.3069,1.7379}"
PF03167,LG+I+R4,0.0000,,"(0.0778,0.1738) (0.1636,0.4194) (0.3336,0.8020) (0.4251,1.5300)","LG+I{0.0000}+R4{0.0778,0.1738,0.1636,0.4194,0.3336,0.8020,0.4251,1.5300}"
PF03193,LG+I+R4,0.0366,,"(0.1015,0.0614) (0.2474,0.3710) (0.3165,0.9210) (0.2981,2.0482)","LG+I{0.0366}+R4{0.1015,0.0614,0.2474,0.3710,0.3165,0.9210,0.2981,2.0482}"
PF03205,LG+I+G4,0.0553,1.0908,,LG+I{0.0553}+G4{1.0908}
PF03235,LG+F+I+R4,0.0000,,"(0.0324,0.0286) (0.0976,0.2281) (0.2663,0.6050) (0.6037,1.3512)","LG+F+I{0.0000}+R4{0.0324,0.0286,0.0976,0.2281,0.2663,0.6050,0.6037,1.3512}"
PF03237,LG+I+R3,0.0000,,"(0.0337,0.0895) (0.4801,0.5868) (0.4862,1.4711)","LG+I{0.0000}+R3{0.0337,0.0895,0.4801,0.5868,0.4862,1.4711}"
PF03245,LG+I+G4,0.0165,2.4120,,LG+I{0.0165}+G4{2.4120}
PF03308,LG+I+G4,0.0855,1.3768,,LG+I{0.0855}+G4{1.3768}
PF03313,LG+I+R4,0.0069,,"(0.1359,0.1169) (0.2083,0.3633) (0.2108,0.8303) (0.4382,1.6738)","LG+I{0.0069}+R4{0.1359,0.1169,0.2083,0.3633,0.2108,0.8303,0.4382,1.6738}"
PF03315,LG+I+R4,0.0144,,"(0.1199,0.0180) (0.1705,0.2643) (0.2429,0.7150) (0.4523,1.7224)","LG+I{0.0144}+R4{0.1199,0.0180,0.1705,0.2643,0.2429,0.7150,0.4523,1.7224}"
PF03319,LG+I+R4,0.0132,,"(0.0735,0.0902) (0.2391,0.3071) (0.2068,0.7056) (0.4674,1.6559)","LG+I{0.0132}+R4{0.0735,0.0902,0.2391,0.3071,0.2068,0.7056,0.4674,1.6559}"
PF03328,LG+I+G4,0.0279,3.4678,,LG+I{0.0279}+G4{3.4678}
PF03330,LG+I+G4,0.0000,2.1270,,LG+I{0.0000}+G4{2.1270}
PF03358,LG+F+I+G4,0.0000,2.1083,,LG+F+I{0.0000}+G4{2.1083}
PF03372,LG+F+I+R4,0.0000,,"(0.0109,0.0164) (0.1118,0.2739) (0.2669,0.6978) (0.6104,1.2827)","LG+F+I{0.0000}+R4{0.0109,0.0164,0.1118,0.2739,0.2669,0.6978,0.6104,1.2827}"
PF03432,LG+I+R4,0.0000,,"(0.0225,0.0238) (0.1423,0.2971) (0.2890,0.6664) (0.5462,1.3999)","LG+I{0.0000}+R4{0.0225,0.0238,0.1423,0.2971,0.2890,0.6664,0.5462,1.3999}"
PF03441,LG+I+R4,0.0065,,"(0.1696,0.1097) (0.2647,0.4260) (0.2227,0.9960) (0.3364,1.9224)","LG+I{0.0065}+R4{0.1696,0.1097,0.2647,0.4260,0.2227,0.9960,0.3364,1.9224}"
PF03446,LG+I+R4,0.0145,,"(0.0918,0.1152) (0.2750,0.4427) (0.3322,0.9490) (0.2865,1.9281)","LG+I{0.0145}+R4{0.0918,0.1152,0.2750,0.4427,0.3322,0.9490,0.2865,1.9281}"
PF03447,LG+I+G4,0.0063,2.0720,,LG+I{0.0063}+G4{2.0720}
PF03449,LG+F+I+G4,0.0000,1.2841,,LG+F+I{0.0000}+G4{1.2841}
PF03450,LG+I+G4,0.0000,2.3759,,LG+I{0.0000}+G4{2.3759}
PF03454,LG+I+G4,0.0000,1.6501,,LG+I{0.0000}+G4{1.6501}
PF03458,LG+F+I+R4,0.0120,,"(0.0915,0.1455) (0.3096,0.5032) (0.3947,1.0041) (0.1923,2.2600)","LG+F+I{0.0120}+R4{0.0915,0.1455,0.3096,0.5032,0.3947,1.0041,0.1923,2.2600}"
PF03459,LG+I+G4,0.0000,1.9804,,LG+I{0.0000}+G4{1.9804}
PF03461,LG+I+R4,0.0101,,"(0.1050,0.1232) (0.2379,0.4337) (0.3313,0.9846) (0.3157,1.7667)","LG+I{0.0101}+R4{0.1050,0.1232,0.2379,0.4337,0.3313,0.9846,0.3157,1.7667}"
PF03462,LG+I+R4,0.0221,,"(0.1837,0.1263) (0.2948,0.5589) (0.2673,1.1806) (0.2321,2.1388)","LG+I{0.0221}+R4{0.1837,0.1263,0.2948,0.5589,0.2673,1.1806,0.2321,2.1388}"
PF03471,LG+F+I+R4,0.0000,,"(0.0578,0.1818) (0.1963,0.5215) (0.4173,0.9308) (0.3286,1.5176)","LG+F+I{0.0000}+R4{0.0578,0.1818,0.1963,0.5215,0.4173,0.9308,0.3286,1.5176}"
PF03472,LG+F+I+R4,0.0000,,"(0.0672,0.2160) (0.2551,0.5411) (0.2900,0.9345) (0.3877,1.4868)","LG+F+I{0.0000}+R4{0.0672,0.2160,0.2551,0.5411,0.2900,0.9345,0.3877,1.4868}"
PF03473,LG+F+I+R4,0.0000,,"(0.0514,0.0802) (0.1574,0.3709) (0.3210,0.7103) (0.4702,1.5090)","LG+F+I{0.0000}+R4{0.0514,0.0802,0.1574,0.3709,0.3210,0.7103,0.4702,1.5090}"
PF03475,LG+F+I+G4,0.0000,3.0225,,LG+F+I{0.0000}+G4{3.0225}
PF03476,LG+I+G4,0.0531,2.3678,,LG+I{0.0531}+G4{2.3678}
PF03477,LG+I+G4,0.0000,1.5768,,LG+I{0.0000}+G4{1.5768}
PF03479,LG+I+R4,0.0054,,"(0.0711,0.2304) (0.3543,0.5859) (0.2510,1.0047) (0.3183,1.6462)","LG+I{0.0054}+R4{0.0711,0.2304,0.3543,0.5859,0.2510,1.0047,0.3183,1.6462}"
PF03483,LG+I+R4,0.0000,,"(0.1842,0.2117) (0.3325,0.5557) (0.2932,1.1998) (0.1901,2.2325)","LG+I{0.0000}+R4{0.1842,0.2117,0.3325,0.5557,0.2932,1.1998,0.1901,2.2325}"
PF03484,LG+I+R4,0.0000,,"(0.0941,0.0591) (0.2858,0.4005) (0.2163,0.7959) (0.4037,1.7530)","LG+I{0.0000}+R4{0.0941,0.0591,0.2858,0.4005,0.2163,0.7959,0.4037,1.7530}"
PF03485,LG+I+G4,0.0000,1.2715,,LG+I{0.0000}+G4{1.2715}
PF03486,LG+I+G4,0.0215,1.2270,,LG+I{0.0215}+G4{1.2270}
PF03544,LG+I+G4,0.0000,1.8335,,LG+I{0.0000}+G4{1.8335}
PF03548,LG+F+I+G4,0.0169,2.9425,,LG+F+I{0.0169}+G4{2.9425}
PF03550,LG+F+I+R4,0.0043,,"(0.0812,0.1739) (0.1988,0.4591) (0.2330,0.8119) (0.4827,1.4613)","LG+F+I{0.0043}+R4{0.0812,0.1739,0.1988,0.4591,0.2330,0.8119,0.4827,1.4613}"
PF03551,LG+I+R3,0.0009,,"(0.1204,0.0938) (0.4760,0.6526) (0.4027,1.6838)","LG+I{0.0009}+R3{0.1204,0.0938,0.4760,0.6526,0.4027,1.6838}"
PF03562,LG+F+I+R4,0.0104,,"(0.0652,0.0736) (0.2068,0.3655) (0.3722,0.9145) (0.3453,1.6772)","LG+F+I{0.0104}+R4{0.0652,0.0736,0.2068,0.3655,0.3722,0.9145,0.3453,1.6772}"
