pfam_id,model,I,alpha,rates,alisim_model
PF13507,LG+I+R4,0.0043,,"(0.1041,0.0680) (0.3162,0.3458) (0.2557,0.8472) (0.3197,2.0860)","LG+I{0.0043}+R4{0.1041,0.0680,0.3162,0.3458,0.2557,0.8472,0.3197,2.0860}"
PF13508,LG+F+I+R4,0.0000,,"(0.0676,0.1870) (0.0965,0.4706) (0.4056,0.8492) (0.4303,1.3887)","LG+F+I{0.0000}+R4{0.0676,0.1870,0.0965,0.4706,0.4056,0.8492,0.4303,1.3887}"
PF13510,LG+I+G4,0.0000,1.6293,,LG+I{0.0000}+G4{1.6293}
PF13519,LG+I+R4,0.0000,,"(0.0320,0.0885) (0.1171,0.3712) (0.2903,0.7223) (0.5606,1.3271)","LG+I{0.0000}+R4{0.0320,0.0885,0.1171,0.3712,0.2903,0.7223,0.5606,1.3271}"
PF13522,LG+I+G4,0.0056,1.3389,,LG+I{0.0056}+G4{1.3389}
PF13523,LG+F+I+R4,0.0047,,"(0.0681,0.0937) (0.2057,0.4236) (0.4198,0.8926) (0.3017,1.7625)","LG+F+I{0.0047}+R4{0.0681,0.0937,0.2057,0.4236,0.4198,0.8926,0.3017,1.7625}"
PF13527,LG+I+G4,0.0000,2.0951,,LG+I{0.0000}+G4{2.0951}
PF13530,LG+F+I+R4,0.0000,,"(0.0402,0.1603) (0.2213,0.4601) (0.3061,0.8303) (0.4323,1.4746)","LG+F+I{0.0000}+R4{0.0402,0.1603,0.2213,0.4601,0.3061,0.8303,0.4323,1.4746}"
PF13537,LG+I+R4,0.0047,,"(0.1144,0.0605) (0.2886,0.3386) (0.2804,0.9282) (0.3120,2.0358)","LG+I{0.0047}+R4{0.1144,0.0605,0.2886,0.3386,0.2804,0.9282,0.3120,2.0358}"
PF13549,LG+I+R4,0.0033,,"(0.1141,0.1584) (0.3005,0.4637) (0.3115,0.9457) (0.2706,2.0252)","LG+I{0.0033}+R4{0.1141,0.1584,0.3005,0.4637,0.3115,0.9457,0.2706,2.0252}"
PF13551,LG+I+G4,0.0000,5.6617,,LG+I{0.0000}+G4{5.6617}
PF13559,LG+F+I+R4,0.0000,,"(0.0274,0.1384) (0.2702,0.4600) (0.3003,0.9260) (0.4022,1.4766)","LG+F+I{0.0000}+R4{0.0274,0.1384,0.2702,0.4600,0.3003,0.9260,0.4022,1.4766}"
PF13560,LG+F+I+G4,0.0000,2.2038,,LG+F+I{0.0000}+G4{2.2038}
PF13561,LG+F+I+R4,0.0069,,"(0.1415,0.1535) (0.2486,0.4998) (0.2984,0.9886) (0.3045,1.8357)","LG+F+I{0.0069}+R4{0.1415,0.1535,0.2486,0.4998,0.2984,0.9886,0.3045,1.8357}"
PF13565,LG+F+I+R4,0.0000,,"(0.0807,0.2785) (0.1739,0.5285) (0.2846,0.9000) (0.4608,1.3660)","LG+F+I{0.0000}+R4{0.0807,0.2785,0.1739,0.5285,0.2846,0.9000,0.4608,1.3660}"
PF13582,LG+I+G4,0.0290,2.2801,,LG+I{0.0290}+G4{2.2801}
PF13589,LG+I+R3,0.0158,,"(0.0886,0.0862) (0.4750,0.5134) (0.4206,1.7796)","LG+I{0.0158}+R3{0.0886,0.0862,0.4750,0.5134,0.4206,1.7796}"
PF13592,LG+I+G4,0.0000,2.6048,,LG+I{0.0000}+G4{2.6048}
PF13602,LG+I+R4,0.0000,,"(0.0461,0.1132) (0.2068,0.4297) (0.3978,0.8913) (0.3494,1.5783)","LG+I{0.0000}+R4{0.0461,0.1132,0.2068,0.4297,0.3978,0.8913,0.3494,1.5783}"
PF13607,LG+F+I+R4,0.0000,,"(0.1153,0.1743) (0.2214,0.5001) (0.3776,0.9519) (0.2857,1.7842)","LG+F+I{0.0000}+R4{0.1153,0.1743,0.2214,0.5001,0.3776,0.9519,0.2857,1.7842}"
PF13614,LG+I+G4,0.0624,1.4207,,LG+I{0.0624}+G4{1.4207}
PF13631,LG+F+I+G4,0.0058,2.2978,,LG+F+I{0.0058}+G4{2.2978}
PF13632,LG+F+I+R4,0.0000,,"(0.0549,0.1014) (0.2542,0.3215) (0.3809,0.7560) (0.3100,2.0153)","LG+F+I{0.0000}+R4{0.0549,0.1014,0.2542,0.3215,0.3809,0.7560,0.3100,2.0153}"
PF13649,LG+I+R4,0.0115,,"(0.1460,0.2353) (0.3276,0.6149) (0.1923,1.0508) (0.3226,1.7423)","LG+I{0.0115}+R4{0.1460,0.2353,0.3276,0.6149,0.1923,1.0508,0.3226,1.7423}"
PF13656,LG+I+R4,0.0000,,"(0.0868,0.0865) (0.2357,0.4528) (0.3890,0.8600) (0.2885,1.9109)","LG+I{0.0000}+R4{0.0868,0.0865,0.2357,0.4528,0.3890,0.8600,0.2885,1.9109}"
PF13660,LG+I+R4,0.0166,,"(0.1002,0.0842) (0.2243,0.3912) (0.2215,0.8147) (0.4375,1.6535)","LG+I{0.0166}+R4{0.1002,0.0842,0.2243,0.3912,0.2215,0.8147,0.4375,1.6535}"
PF13662,LG+I+G4,0.0093,1.7205,,LG+I{0.0093}+G4{1.7205}
PF13673,LG+I+R3,0.0000,,"(0.0970,0.1449) (0.4054,0.6324) (0.4976,1.4661)","LG+I{0.0000}+R3{0.0970,0.1449,0.4054,0.6324,0.4976,1.4661}"
PF13690,LG+I+R4,0.0000,,"(0.0315,0.0313) (0.2863,0.4228) (0.3204,0.8266) (0.3618,1.6945)","LG+I{0.0000}+R4{0.0315,0.0313,0.2863,0.4228,0.3204,0.8266,0.3618,1.6945}"
PF13692,LG+I+R4,0.0000,,"(0.1464,0.2671) (0.2655,0.5479) (0.2520,1.0049) (0.3361,1.6728)","LG+I{0.0000}+R4{0.1464,0.2671,0.2655,0.5479,0.2520,1.0049,0.3361,1.6728}"
PF13714,LG+F+I+R4,0.0149,,"(0.1199,0.1296) (0.2040,0.4278) (0.2703,0.8389) (0.3909,1.7151)","LG+F+I{0.0149}+R4{0.1199,0.1296,0.2040,0.4278,0.2703,0.8389,0.3909,1.7151}"
PF13732,LG+I+R4,0.0078,,"(0.1082,0.1796) (0.2270,0.5209) (0.3749,1.0114) (0.2822,1.7123)","LG+I{0.0078}+R4{0.1082,0.1796,0.2270,0.5209,0.3749,1.0114,0.2822,1.7123}"
PF13740,LG+I+G4,0.0081,2.7685,,LG+I{0.0081}+G4{2.7685}
PF13750,LG+I+G4,0.0428,3.2870,,LG+I{0.0428}+G4{3.2870}
PF13793,LG+I+G4,0.0065,1.1579,,LG+I{0.0065}+G4{1.1579}
PF13840,LG+I+G4,0.0000,1.4517,,LG+I{0.0000}+G4{1.4517}
PF13847,LG+I+G4,0.0000,1.8263,,LG+I{0.0000}+G4{1.8263}
PF13977,LG+F+I+G4,0.0073,3.5085,,LG+F+I{0.0073}+G4{3.5085}
PF14258,LG+F+I+R4,0.0000,,"(0.0173,0.1110) (0.1599,0.3524) (0.3080,0.7360) (0.5147,1.3891)","LG+F+I{0.0000}+R4{0.0173,0.1110,0.1599,0.3524,0.3080,0.7360,0.5147,1.3891}"
PF14470,LG+I+R2,0.0000,,"(0.1893,0.2928) (0.8107,1.1651)","LG+I{0.0000}+R2{0.1893,0.2928,0.8107,1.1651}"
PF14492,LG+I+G4,0.0000,1.8100,,LG+I{0.0000}+G4{1.8100}
PF14520,LG+I+G4,0.0000,2.0960,,LG+I{0.0000}+G4{2.0960}
PF14535,LG+I+R4,0.0000,,"(0.1486,0.0884) (0.3079,0.4735) (0.3174,1.1045) (0.2261,2.1692)","LG+I{0.0000}+R4{0.1486,0.0884,0.3079,0.4735,0.3174,1.1045,0.2261,2.1692}"
PF14551,LG+I+G4,0.0000,1.9912,,LG+I{0.0000}+G4{1.9912}
PF14578,LG+I+G4,0.0004,1.2791,,LG+I{0.0004}+G4{1.2791}
PF14601,LG+I+G4,0.0000,1.7114,,LG+I{0.0000}+G4{1.7114}
PF14606,LG+I+G4,0.0592,2.0995,,LG+I{0.0592}+G4{2.0995}
PF14681,LG+I+G4,0.0123,1.6881,,LG+I{0.0123}+G4{1.6881}
PF14698,LG+I+R4,0.0000,,"(0.1375,0.0732) (0.1933,0.3809) (0.2957,0.8651) (0.3735,1.7684)","LG+I{0.0000}+R4{0.1375,0.0732,0.1933,0.3809,0.2957,0.8651,0.3735,1.7684}"
PF14716,LG+I+G4,0.0000,2.4249,,LG+I{0.0000}+G4{2.4249}
PF14748,LG+I+G4,0.0000,1.0604,,LG+I{0.0000}+G4{1.0604}
PF14805,LG+I+R4,0.0101,,"(0.2326,0.1378) (0.1973,0.4541) (0.1849,1.0099) (0.3751,1.8438)","LG+I{0.0101}+R4{0.2326,0.1378,0.1973,0.4541,0.1849,1.0099,0.3751,1.8438}"
PF14810,LG+I+G4,0.0000,1.7179,,LG+I{0.0000}+G4{1.7179}
PF14824,LG+I+G4,0.0013,0.9993,,LG+I{0.0013}+G4{0.9993}
PF15915,LG+F+I+R4,0.0000,,"(0.0499,0.2245) (0.2918,0.5982) (0.4264,1.0225) (0.2319,1.6310)","LG+F+I{0.0000}+R4{0.0499,0.2245,0.2918,0.5982,0.4264,1.0225,0.2319,1.6310}"
PF16203,LG+I+G4,0.1360,0.7398,,LG+I{0.1360}+G4{0.7398}
PF16363,LG+I+R4,0.0147,,"(0.2122,0.1436) (0.2913,0.5078) (0.2871,1.1911) (0.1946,2.4644)","LG+I{0.0147}+R4{0.2122,0.1436,0.2913,0.5078,0.2871,1.1911,0.1946,2.4644}"
PF16450,LG+I+G4,0.0000,2.1310,,LG+I{0.0000}+G4{2.1310}
PF16582,LG+F+I+G4,0.0456,2.0054,,LG+F+I{0.0456}+G4{2.0054}
PF16886,LG+F+I+R4,0.0000,,"(0.1970,0.1669) (0.2232,0.5593) (0.3031,1.0988) (0.2767,1.8407)","LG+F+I{0.0000}+R4{0.1970,0.1669,0.2232,0.5593,0.3031,1.0988,0.2767,1.8407}"
PF16916,LG+I+R4,0.0000,,"(0.1231,0.1792) (0.3661,0.5228) (0.2989,1.1374) (0.2120,2.1071)","LG+I{0.0000}+R4{0.1231,0.1792,0.3661,0.5228,0.2989,1.1374,0.2120,2.1071}"
PF17042,LG+F+I+R4,0.0262,,"(0.0773,0.0783) (0.2509,0.3567) (0.3615,0.9524) (0.2841,1.9717)","LG+F+I{0.0262}+R4{0.0773,0.0783,0.2509,0.3567,0.3615,0.9524,0.2841,1.9717}"
PF17146,LG+I+R4,0.0319,,"(0.0893,0.1020) (0.2351,0.4117) (0.3537,0.9532) (0.2900,1.9205)","LG+I{0.0319}+R4{0.0893,0.1020,0.2351,0.4117,0.3537,0.9532,0.2900,1.9205}"
PF17147,LG+I+G4,0.0273,1.8803,,LG+I{0.0273}+G4{1.8803}
PF17207,LG+I+R4,0.0055,,"(0.0669,0.0229) (0.1929,0.3408) (0.3553,0.7539) (0.3795,1.7520)","LG+I{0.0055}+R4{0.0669,0.0229,0.1929,0.3408,0.3553,0.7539,0.3795,1.7520}"
PF17214,LG+I+G4,0.0116,1.2719,,LG+I{0.0116}+G4{1.2719}
PF17391,LG+I+G4,0.0558,0.9615,,LG+I{0.0558}+G4{0.9615}
PF17392,LG+I+G4,0.0616,0.7136,,LG+I{0.0616}+G4{0.7136}
PF17396,LG+I+G4,0.0000,2.0723,,LG+I{0.0000}+G4{2.0723}
PF17648,LG+F+I+R4,0.0000,,"(0.0613,0.1124) (0.3490,0.4642) (0.3075,0.9631) (0.2821,1.8959)","LG+F+I{0.0000}+R4{0.0613,0.1124,0.3490,0.4642,0.3075,0.9631,0.2821,1.8959}"
PF17668,LG+F+I+R4,0.0000,,"(0.0974,0.2217) (0.2195,0.5341) (0.3628,0.9462) (0.3203,1.6167)","LG+F+I{0.0000}+R4{0.0974,0.2217,0.2195,0.5341,0.3628,0.9462,0.3203,1.6167}"
PF17676,LG+I+R4,0.0000,,"(0.1129,0.1353) (0.3003,0.5392) (0.3209,1.0087) (0.2660,1.8766)","LG+I{0.0000}+R4{0.1129,0.1353,0.3003,0.5392,0.3209,1.0087,0.2660,1.8766}"
PF17746,LG+I+G4,0.0312,1.4984,,LG+I{0.0312}+G4{1.4984}
PF17755,LG+F+I+R4,0.0080,,"(0.1364,0.2512) (0.1817,0.5564) (0.3266,0.9790) (0.3473,1.5689)","LG+F+I{0.0080}+R4{0.1364,0.2512,0.1817,0.5564,0.3266,0.9790,0.3473,1.5689}"
PF17757,LG+I+G4,0.0000,1.3946,,LG+I{0.0000}+G4{1.3946}
PF17759,LG+I+R4,0.0000,,"(0.0516,0.0961) (0.1277,0.3172) (0.3289,0.6555) (0.4918,1.5025)","LG+I{0.0000}+R4{0.0516,0.0961,0.1277,0.3172,0.3289,0.6555,0.4918,1.5025}"
PF17760,LG+I+G4,0.0088,1.6472,,LG+I{0.0088}+G4{1.6472}
PF17763,LG+I+G4,0.0000,1.5631,,LG+I{0.0000}+G4{1.5631}
PF17769,LG+I+R4,0.0734,,"(0.0870,0.0854) (0.1042,0.3381) (0.2456,0.8021) (0.4898,1.5522)","LG+I{0.0734}+R4{0.0870,0.0854,0.1042,0.3381,0.2456,0.8021,0.4898,1.5522}"
PF17777,LG+I+G4,0.0415,3.3088,,LG+I{0.0415}+G4{3.3088}
PF17805,LG+I+G4,0.0179,1.2306,,LG+I{0.0179}+G4{1.2306}
PF17820,LG+I+G4,0.0000,1.9804,,LG+I{0.0000}+G4{1.9804}
PF17835,LG+I+G4,0.0136,4.0984,,LG+I{0.0136}+G4{4.0984}
PF17855,LG+I+G4,0.0101,1.3855,,LG+I{0.0101}+G4{1.3855}
PF17862,LG+I+G4,0.0000,1.7578,,LG+I{0.0000}+G4{1.7578}
PF17863,LG+I+R4,0.0000,,"(0.0619,0.0748) (0.3162,0.4687) (0.2722,0.9914) (0.3497,1.6508)","LG+I{0.0000}+R4{0.0619,0.0748,0.3162,0.4687,0.2722,0.9914,0.3497,1.6508}"
PF17884,LG+I+G4,0.0653,1.0443,,LG+I{0.0653}+G4{1.0443}
PF17886,LG+I+G4,0.0081,1.6272,,LG+I{0.0081}+G4{1.6272}
PF17912,LG+I+R4,0.0627,,"(0.0797,0.0427) (0.1508,0.4360) (0.1760,0.8553) (0.5308,1.4701)","LG+I{0.0627}+R4{0.0797,0.0427,0.1508,0.4360,0.1760,0.8553,0.5308,1.4701}"
PF17941,LG+I+R4,0.0128,,"(0.1987,0.0789) (0.2845,0.4734) (0.2767,1.1220) (0.2273,2.3726)","LG+I{0.0128}+R4{0.1987,0.0789,0.2845,0.4734,0.2767,1.1220,0.2273,2.3726}"
PF17954,LG+I+G4,0.0104,1.5749,,LG+I{0.0104}+G4{1.5749}
PF17963,LG+F+I+R4,0.0000,,"(0.0472,0.1926) (0.1281,0.4546) (0.3231,0.7773) (0.5016,1.3588)","LG+F+I{0.0000}+R4{0.0472,0.1926,0.1281,0.4546,0.3231,0.7773,0.5016,1.3588}"
PF18000,LG+I+G4,0.0390,2.3333,,LG+I{0.0390}+G4{2.3333}
PF18009,JTT+G4,,1.1449,,JTT+G4{1.1449}
PF18019,LG+F+I+R4,0.0262,,"(0.0511,0.0920) (0.1266,0.2870) (0.2219,0.6802) (0.5743,1.4070)","LG+F+I{0.0262}+R4{0.0511,0.0920,0.1266,0.2870,0.2219,0.6802,0.5743,1.4070}"
PF18069,LG+F+I+G4,0.0510,1.8462,,LG+F+I{0.0510}+G4{1.8462}
PF18072,LG+I+R4,0.0389,,"(0.1145,0.0676) (0.2926,0.2639) (0.1982,1.0594) (0.3557,1.9821)","LG+I{0.0389}+R4{0.1145,0.0676,0.2926,0.2639,0.1982,1.0594,0.3557,1.9821}"
PF18079,LG+F+I+R2,0.0000,,"(0.2454,0.2130) (0.7546,1.2559)","LG+F+I{0.0000}+R2{0.2454,0.2130,0.7546,1.2559}"
PF18093,LG+I+G4,0.0117,1.7034,,LG+I{0.0117}+G4{1.7034}
PF18135,LG+I+R4,0.0040,,"(0.0878,0.1443) (0.2084,0.3949) (0.3075,0.7882) (0.3924,1.6889)","LG+I{0.0040}+R4{0.0878,0.1443,0.2084,0.3949,0.3075,0.7882,0.3924,1.6889}"
PF18195,LG+I+R2,0.0831,,"(0.3249,0.3846) (0.5920,1.4781)","LG+I{0.0831}+R2{0.3249,0.3846,0.5920,1.4781}"
PF18267,LG+I+G4,0.0653,2.5029,,LG+I{0.0653}+G4{2.5029}
PF18317,LG+I+G4,0.0588,1.8211,,LG+I{0.0588}+G4{1.8211}
PF18376,LG+I+G4,0.0488,0.9545,,LG+I{0.0488}+G4{0.9545}
PF18446,LG+I+G4,0.0280,1.8108,,LG+I{0.0280}+G4{1.8108}
PF18458,LG+F+I+G4,0.0275,1.3491,,LG+F+I{0.0275}+G4{1.3491}
PF18477,LG+I+R2,0.0328,,"(0.4832,0.2977) (0.4840,1.7690)","LG+I{0.0328}+R2{0.4832,0.2977,0.4840,1.7690}"
PF18545,LG+F+I+G4,0.0000,1.7573,,LG+F+I{0.0000}+G4{1.7573}
PF18884,LG+I+G4,0.2168,1.7649,,LG+I{0.2168}+G4{1.7649}
PF18902,LG+F+I+R4,0.0221,,"(0.0675,0.1146) (0.2980,0.4467) (0.2925,1.0844) (0.3199,1.6942)","LG+F+I{0.0221}+R4{0.0675,0.1146,0.2980,0.4467,0.2925,1.0844,0.3199,1.6942}"
PF18913,LG+I+G4,0.0047,1.4366,,LG+I{0.0047}+G4{1.4366}
PF19045,LG+I,0.3841,,,LG+I{0.3841}
PF19102,LG+F+I+G4,0.0000,2.5381,,LG+F+I{0.0000}+G4{2.5381}
PF19134,LG+I+R3,0.0000,,"(0.1944,0.0441) (0.3436,0.7260) (0.4620,1.6060)","LG+I{0.0000}+R3{0.1944,0.0441,0.3436,0.7260,0.4620,1.6060}"
PF19138,LG+F+I+R4,0.0064,,"(0.1486,0.1770) (0.3394,0.5214) (0.3705,1.3125) (0.1350,2.2992)","LG+F+I{0.0064}+R4{0.1486,0.1770,0.3394,0.5214,0.3705,1.3125,0.1350,2.2992}"
PF19275,LG+I+G4,0.0344,1.5000,,LG+I{0.0344}+G4{1.5000}
PF19278,LG+I+G4,0.0107,0.8067,,LG+I{0.0107}+G4{0.8067}
PF19294,LG+F+I+G4,0.0334,1.2146,,LG+F+I{0.0334}+G4{1.2146}
PF19302,LG+I+G4,0.0419,1.1333,,LG+I{0.0419}+G4{1.1333}
PF19303,LG+F+I+G4,0.0836,0.9466,,LG+F+I{0.0836}+G4{0.9466}
PF19304,LG+I+R4,0.0154,,"(0.1383,0.1754) (0.3872,0.6029) (0.3081,1.2151) (0.1509,2.4373)","LG+I{0.0154}+R4{0.1383,0.1754,0.3872,0.6029,0.3081,1.2151,0.1509,2.4373}"
PF19305,LG+F+I+R4,0.0052,,"(0.0453,0.1088) (0.2756,0.3720) (0.3113,0.8111) (0.3627,1.7649)","LG+F+I{0.0052}+R4{0.0453,0.1088,0.2756,0.3720,0.3113,0.8111,0.3627,1.7649}"
PF19306,LG+I+R4,0.0280,,"(0.0683,0.0913) (0.3820,0.4910) (0.3709,1.1946) (0.1508,2.4084)","LG+I{0.0280}+R4{0.0683,0.0913,0.3820,0.4910,0.3709,1.1946,0.1508,2.4084}"
PF19502,LG+I+G4,0.0401,3.0267,,LG+I{0.0401}+G4{3.0267}
PF19575,LG+I+G4,0.0648,0.7235,,LG+I{0.0648}+G4{0.7235}
PF19810,LG+I+G4,0.0062,1.4007,,LG+I{0.0062}+G4{1.4007}
PF20068,LG+F+I+G4,0.0204,1.1883,,LG+F+I{0.0204}+G4{1.1883}
PF20143,LG+I+G4,0.0000,1.4088,,LG+I{0.0000}+G4{1.4088}
PF20256,LG+I+R4,0.0000,,"(0.0878,0.1319) (0.3106,0.5205) (0.2655,0.9609) (0.3361,1.7009)","LG+I{0.0000}+R4{0.0878,0.1319,0.3106,0.5205,0.2655,0.9609,0.3361,1.7009}"
PF20257,LG+I+R4,0.0075,,"(0.0989,0.1077) (0.2011,0.3541) (0.2109,0.7301) (0.4815,1.5869)","LG+I{0.0075}+R4{0.0989,0.1077,0.2011,0.3541,0.2109,0.7301,0.4815,1.5869}"
PF20268,LG+I+G4,0.0000,3.6276,,LG+I{0.0000}+G4{3.6276}
PF20398,LG+I,0.3712,,,LG+I{0.3712}
PF20434,LG+I+G4,0.0215,1.3680,,LG+I{0.0215}+G4{1.3680}
PF20436,LG+I+R4,0.0135,,"(0.1287,0.1980) (0.3699,0.5738) (0.3196,1.1794) (0.1683,2.2895)","LG+I{0.0135}+R4{0.1287,0.1980,0.3699,0.5738,0.3196,1.1794,0.1683,2.2895}"
PF20501,LG+I+G4,0.1186,0.7299,,LG+I{0.1186}+G4{0.7299}
PF20576,LG+I+G4,0.2044,1.0932,,LG+I{0.2044}+G4{1.0932}
PF20629,LG+I+G4,0.0539,1.0026,,LG+I{0.0539}+G4{1.0026}
PF20766,LG+I+G4,0.0341,1.9385,,LG+I{0.0341}+G4{1.9385}
PF20768,LG+I+G4,0.0500,1.2544,,LG+I{0.0500}+G4{1.2544}
PF20906,LG+I+R4,0.0069,,"(0.1066,0.1482) (0.2954,0.4940) (0.3315,0.9815) (0.2596,1.9756)","LG+I{0.0069}+R4{0.1066,0.1482,0.2954,0.4940,0.3315,0.9815,0.2596,1.9756}"
PF20974,LG+I+G4,0.0204,1.6227,,LG+I{0.0204}+G4{1.6227}
PF20979,LG+I+G4,0.0880,2.0257,,LG+I{0.0880}+G4{2.0257}
PF21003,LG+I,0.1171,,,LG+I{0.1171}
PF21011,LG+F+I+G4,0.0133,0.8050,,LG+F+I{0.0133}+G4{0.8050}
PF21082,LG+I+G4,0.0000,4.3423,,LG+I{0.0000}+G4{4.3423}
PF21088,LG+F+I+G4,0.0000,1.9197,,LG+F+I{0.0000}+G4{1.9197}
PF21120,LG+I+G4,0.0255,2.1753,,LG+I{0.0255}+G4{2.1753}
PF21133,LG+I+G4,0.0412,2.5687,,LG+I{0.0412}+G4{2.5687}
PF21180,LG+I+G4,0.0164,1.2312,,LG+I{0.0164}+G4{1.2312}
PF21210,LG+I,0.0711,,,LG+I{0.0711}
PF21238,LG+I+R3,0.1082,,"(0.1658,0.1465) (0.3285,0.7412) (0.3975,1.8420)","LG+I{0.1082}+R3{0.1658,0.1465,0.3285,0.7412,0.3975,1.8420}"
PF21280,LG+F+I+G4,0.0361,1.3175,,LG+F+I{0.0361}+G4{1.3175}
PF21344,LG+I+G4,0.0493,1.3776,,LG+I{0.0493}+G4{1.3776}
PF21349,LG+I+R4,0.0328,,"(0.2056,0.0924) (0.2303,0.6337) (0.3580,1.2971) (0.1733,2.1388)","LG+I{0.0328}+R4{0.2056,0.0924,0.2303,0.6337,0.3580,1.2971,0.1733,2.1388}"
PF21476,LG+I+G4,0.0000,1.9866,,LG+I{0.0000}+G4{1.9866}
PF21478,LG+I+G4,0.1261,0.8101,,LG+I{0.1261}+G4{0.8101}
PF21485,LG+I+G4,0.0733,1.0373,,LG+I{0.0733}+G4{1.0373}
PF21570,LG+I+G4,0.0504,0.9398,,LG+I{0.0504}+G4{0.9398}
PF21571,LG+I+G4,0.0464,1.2406,,LG+I{0.0464}+G4{1.2406}
PF21763,LG+I+G4,0.0001,0.9841,,LG+I{0.0001}+G4{0.9841}
PF21800,LG+I+G4,0.0000,1.0995,,LG+I{0.0000}+G4{1.0995}
PF21948,LG+I+R4,0.0032,,"(0.1186,0.1709) (0.2795,0.5113) (0.3011,1.0365) (0.2976,1.7633)","LG+I{0.0032}+R4{0.1186,0.1709,0.2795,0.5113,0.3011,1.0365,0.2976,1.7633}"
PF21960,LG+I+G4,0.0181,1.3168,,LG+I{0.0181}+G4{1.3168}
PF21965,LG+F+I+G4,0.0104,0.9876,,LG+F+I{0.0104}+G4{0.9876}
PF21999,LG+I+G4,0.0150,0.9240,,LG+I{0.0150}+G4{0.9240}
PF22023,LG+I+G4,0.0225,1.5708,,LG+I{0.0225}+G4{1.5708}
PF22025,LG+I+G4,0.0103,0.8900,,LG+I{0.0103}+G4{0.8900}
PF22039,LG+I+R4,0.0142,,"(0.1519,0.2302) (0.2085,0.5438) (0.2564,1.0778) (0.3690,1.5591)","LG+I{0.0142}+R4{0.1519,0.2302,0.2085,0.5438,0.2564,1.0778,0.3690,1.5591}"
PF22082,LG+I+G4,0.0693,0.9197,,LG+I{0.0693}+G4{0.9197}
PF22085,LG+F+I+G4,0.0210,1.0413,,LG+F+I{0.0210}+G4{1.0413}
PF22090,LG+I,0.0592,,,LG+I{0.0592}
PF22199,LG+I+G4,0.0419,0.9282,,LG+I{0.0419}+G4{0.9282}
PF22352,LG+I+R3,0.0004,,"(0.1113,0.1888) (0.3667,0.6501) (0.5215,1.4200)","LG+I{0.0004}+R3{0.1113,0.1888,0.3667,0.6501,0.5215,1.4200}"
PF22451,LG+I+G4,0.0418,1.3998,,LG+I{0.0418}+G4{1.3998}
PF22458,LG+I+R4,0.0000,,"(0.0716,0.0385) (0.2505,0.3226) (0.3644,0.9201) (0.3135,1.8540)","LG+I{0.0000}+R4{0.0716,0.0385,0.2505,0.3226,0.3644,0.9201,0.3135,1.8540}"
PF22468,LG+I+R4,0.0000,,"(0.4550,0.3315) (0.2760,0.8692) (0.1711,1.7186) (0.0979,3.2195)","LG+I{0.0000}+R4{0.4550,0.3315,0.2760,0.8692,0.1711,1.7186,0.0979,3.2195}"
PF22505,LG+I+G4,0.0553,0.9717,,LG+I{0.0553}+G4{0.9717}
PF22578,LG+I+G4,0.0945,1.7893,,LG+I{0.0945}+G4{1.7893}
PF22580,LG+F+I+G4,0.0187,1.0831,,LG+F+I{0.0187}+G4{1.0831}
PF22590,LG+I+R4,0.0238,,"(0.1307,0.0739) (0.1988,0.2980) (0.1774,0.6525) (0.4692,1.7377)","LG+I{0.0238}+R4{0.1307,0.0739,0.1988,0.2980,0.1774,0.6525,0.4692,1.7377}"
PF22594,LG+I+R4,0.0000,,"(0.1716,0.2998) (0.2730,0.6231) (0.2822,1.0947) (0.2731,1.7190)","LG+I{0.0000}+R4{0.1716,0.2998,0.2730,0.6231,0.2822,1.0947,0.2731,1.7190}"
PF22617,LG+I+G4,0.0624,0.9066,,LG+I{0.0624}+G4{0.9066}
PF22626,LG+I+G4,0.0504,1.7796,,LG+I{0.0504}+G4{1.7796}
PF22627,,,,,
PF22629,LG+I+G4,0.0001,1.1178,,LG+I{0.0001}+G4{1.1178}
PF22640,LG+I+G4,0.0000,2.0804,,LG+I{0.0000}+G4{2.0804}
PF22641,LG+I+G4,0.0560,1.8075,,LG+I{0.0560}+G4{1.8075}
PF22660,LG+I+G4,0.0479,1.5089,,LG+I{0.0479}+G4{1.5089}
PF22665,LG+F+I+G4,0.0078,2.0439,,LG+F+I{0.0078}+G4{2.0439}
PF22691,LG+I+R4,0.0100,,"(0.1229,0.1342) (0.4303,0.6118) (0.3140,1.2947) (0.1228,2.5550)","LG+I{0.0100}+R4{0.1229,0.1342,0.4303,0.6118,0.3140,1.2947,0.1228,2.5550}"
PF22698,LG+I+R4,0.0180,,"(0.1036,0.1070) (0.2205,0.4303) (0.2991,0.8365) (0.3588,1.7943)","LG+I{0.0180}+R4{0.1036,0.1070,0.2205,0.4303,0.2991,0.8365,0.3588,1.7943}"
PF22700,LG+I+R4,0.0324,,"(0.1883,0.0511) (0.2317,0.3293) (0.2258,0.9793) (0.3218,2.1536)","LG+I{0.0324}+R4{0.1883,0.0511,0.2317,0.3293,0.2258,0.9793,0.3218,2.1536}"
PF22703,LG+I+R2,0.0310,,"(0.3959,0.2846) (0.5732,1.5482)","LG+I{0.0310}+R2{0.3959,0.2846,0.5732,1.5482}"
PF22725,LG+F+I+R4,0.0000,,"(0.0231,0.0962) (0.2344,0.4468) (0.3274,0.8090) (0.4151,1.5133)","LG+F+I{0.0000}+R4{0.0231,0.0962,0.2344,0.4468,0.3274,0.8090,0.4151,1.5133}"
