alignment	total_gaps	bin_1	bin_2	bin_3	bin_4	bin_5	bin_6	bin_7	bin_8	bin_9	bin_10	bin_11	bin_12	bin_13	bin_14	bin_15	bin_16	bin_17	bin_18	bin_19	bin_20	bin_21	bin_22	bin_23	bin_24	bin_25	bin_26	bin_27	bin_28	bin_29	bin_30	bin_31	bin_32	bin_33	bin_34	bin_35	bin_36	bin_37	bin_38	bin_39	bin_40	bin_41	bin_42	bin_43	bin_44	bin_45	bin_46	bin_47	bin_48	bin_49	bin_50	bin_51	bin_52	bin_53	bin_54	bin_55	bin_56	bin_57	bin_58	bin_59	bin_60	bin_61	bin_62	bin_63	bin_64	bin_65	bin_66	bin_67	bin_68	bin_69	bin_70	bin_71	bin_72	bin_73	bin_74	bin_75	bin_76	bin_77	bin_78	bin_79	bin_80	bin_81	bin_82	bin_83	bin_84	bin_85	bin_86	bin_87	bin_88	bin_89	bin_90	bin_91	bin_92	bin_93	bin_94	bin_95	bin_96	bin_97	bin_98	bin_99	bin_100
OG0014405	15951	0.01711491	0.01692684	0.01805529	0.01692684	0.01692684	0.01805529	0.01692684	0.01692684	0.01805529	0.01448185	0.01592377	0.01805529	0.01692684	0.01805529	0.01648799	0.01692684	0.01805529	0.01692684	0.01692684	0.01792991	0.01692684	0.01692684	0.01805529	0.01692684	0.01673876	0.01805529	0.01692684	0.01805529	0.01692684	0.01692684	0.01517146	0.00451382	0.00332268	0.00369883	0.00206884	0.00777381	0.00520344	0.00394960	0.00100307	0.00094038	0.00413767	0.01805529	0.01372955	0.00733496	0.00206884	0.00307191	0.00081500	0.00000000	0.00006269	0.00000000	0.00000000	0.00006269	0.00000000	0.00000000	0.00000000	0.00112846	0.01015610	0.01241301	0.00000000	0.00432575	0.00639458	0.01197417	0.00231960	0.00883957	0.00407498	0.00821265	0.00514074	0.01429377	0.00871419	0.00896496	0.00827534	0.00457652	0.00858880	0.01586107	0.00626920	0.00896496	0.01347878	0.00952918	0.01090841	0.00407498	0.00714689	0.01065764	0.00733496	0.00821265	0.00833804	0.00990534	0.00852611	0.00934111	0.01021880	0.01203686	0.00871419	0.01122187	0.00940380	0.00952918	0.01109648	0.01115917	0.00971726	0.00984264	0.00984264	0.00821265
OG0014195	815	0.04907975	0.04417178	0.05889571	0.06134969	0.04539877	0.03067485	0.02453988	0.02944785	0.01226994	0.02576687	0.02576687	0.03680982	0.00736196	0.00000000	0.00368098	0.00000000	0.00000000	0.00000000	0.01472393	0.00981595	0.02576687	0.00000000	0.04294479	0.01717791	0.00122699	0.00858896	0.00000000	0.00981595	0.00000000	0.00490798	0.00000000	0.00858896	0.00000000	0.00736196	0.00981595	0.00490798	0.00858896	0.00122699	0.00613497	0.00736196	0.00122699	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00245399	0.01840491	0.00122699	0.01717791	0.00858896	0.00613497	0.00858896	0.01349693	0.00858896	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00122699	0.00000000	0.00122699	0.00000000	0.00000000	0.03435583	0.06012270	0.06871166	0.06012270	0.02576687	0.00000000	0.00122699	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01717791	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
OG0015119	4077	0.03752759	0.03041452	0.03703704	0.03335786	0.03286730	0.03728232	0.03409370	0.03433897	0.03924454	0.03433897	0.03409370	0.03262203	0.02477312	0.03482953	0.03188619	0.02232033	0.01177336	0.02918813	0.01643365	0.01741477	0.01496198	0.01103753	0.03335786	0.00760363	0.00784891	0.01667893	0.00000000	0.00490557	0.00000000	0.00000000	0.00024528	0.00515085	0.00637724	0.00049056	0.00000000	0.00000000	0.00049056	0.01005641	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00490557	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00515085	0.00000000	0.00000000	0.00049056	0.00000000	0.00000000	0.00147167	0.00220751	0.00196223	0.00171695	0.00147167	0.00220751	0.00686779	0.01888644	0.00932058	0.01422615	0.00981114	0.00956586	0.01275448	0.03752759	0.01766004	0.01471670	0.01030169	0.01790532	0.02967869	0.00809419	0.02305617	0.01299975
OG0013837	76001	0.01296036	0.01406560	0.01546032	0.01484191	0.01465770	0.01523664	0.01209195	0.00967093	0.00509204	0.00505257	0.00469731	0.00346048	0.00548677	0.00584203	0.00586834	0.00594729	0.00540782	0.00892094	0.01114459	0.00489467	0.00659202	0.00523677	0.00632886	0.00807884	0.00511835	0.00351311	0.00581571	0.00128946	0.00464468	0.00336838	0.00646044	0.00293417	0.00209208	0.00278944	0.00880252	0.00138156	0.00239471	0.00696043	0.00556572	0.00730254	0.01163143	0.01189458	0.00509204	0.00760516	0.01546032	0.01039460	0.00563150	0.00759201	0.01017092	0.00848673	0.00790779	0.00371048	0.00543414	0.00057894	0.00359206	0.00273681	0.00453941	0.00422363	0.00897357	0.00611834	0.00388153	0.00907883	0.01484191	0.01546032	0.01484191	0.01546032	0.01484191	0.01484191	0.01546032	0.01484191	0.01484191	0.01546032	0.01368403	0.01546032	0.01467086	0.01484191	0.01546032	0.01371035	0.01546032	0.01484191	0.01484191	0.01546032	0.01484191	0.01484191	0.01546032	0.01484191	0.01546032	0.01484191	0.01484191	0.01546032	0.01484191	0.01484191	0.01546032	0.01480244	0.01546032	0.01484191	0.01357877	0.01544717	0.01377613	0.01482875
OG0005482	12277	0.02679808	0.02736825	0.02696098	0.02736825	0.02736825	0.02736825	0.02736825	0.02736825	0.02736825	0.02736825	0.02663517	0.02606500	0.02606500	0.02606500	0.02606500	0.02606500	0.01376558	0.01286959	0.01995602	0.00562027	0.00276941	0.00146616	0.00268795	0.01816405	0.00260650	0.01441720	0.01808259	0.00415411	0.00342103	0.00195487	0.00260650	0.00252505	0.00553881	0.00187342	0.00195487	0.00260650	0.00399120	0.00260650	0.00260650	0.00415411	0.00260650	0.00390975	0.00317667	0.00325812	0.00236214	0.00219923	0.00244359	0.00415411	0.00268795	0.00260650	0.00260650	0.00260650	0.00309522	0.00268795	0.00179197	0.00920420	0.00179197	0.00456137	0.00138470	0.00146616	0.00187342	0.01050745	0.01132198	0.00146616	0.01449866	0.01604627	0.02565773	0.01197361	0.00154761	0.00415411	0.01156634	0.00024436	0.02093345	0.00358394	0.00203633	0.00089598	0.00464283	0.00057017	0.01873422	0.00627189	0.00073308	0.00162906	0.00464283	0.00627189	0.00195487	0.00309522	0.00285086	0.00301377	0.01034455	0.00040727	0.00464283	0.00716787	0.00529445	0.00529445	0.00570172	0.02500611	0.02459884	0.02736825	0.02313269	0.02565773
OG0006505	47	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.10638298	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04255319	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.08510638	0.00000000	0.00000000	0.00000000	0.02127660	0.12765957	0.10638298	0.21276596	0.02127660	0.04255319	0.02127660	0.14893617	0.06382979
OG0007437	137	0.06569343	0.04379562	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00729927	0.01459854	0.00000000	0.02189781	0.02919708	0.03649635	0.02919708	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02189781	0.04379562	0.04379562	0.04379562	0.00000000	0.00000000	0.01459854	0.02919708	0.01459854	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.06569343	0.03649635	0.02189781	0.01459854	0.02919708	0.02189781	0.00729927	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01459854	0.02919708	0.04379562	0.03649635	0.04379562	0.04379562	0.05839416	0.02919708	0.00729927	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02189781	0.01459854	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
OG0017764	3537	0.04806333	0.04495335	0.01781170	0.00000000	0.00000000	0.02996890	0.03477523	0.00706814	0.04523608	0.04523608	0.03392706	0.01130902	0.03477523	0.03505796	0.03647159	0.03392706	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01696353	0.00000000	0.00000000	0.00000000	0.00537178	0.00000000	0.03958157	0.04523608	0.04523608	0.04523608	0.04523608	0.04523608	0.04523608	0.02601074	0.02176986	0.00000000	0.00452361	0.00141363	0.00141363	0.00000000	0.00000000	0.00028273	0.00000000	0.00000000	0.00932994	0.00113090	0.00028273	0.00113090	0.00537178	0.01865988	0.00141363	0.00593723	0.00056545	0.01696353	0.00000000	0.00565451	0.00000000	0.01583263	0.00593723	0.00141363	0.00735086	0.00169635	0.02572802	0.00621996	0.01243992	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00056545	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00565451	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00339271
OG0017279	9125	0.02630137	0.02630137	0.02630137	0.02630137	0.02630137	0.02630137	0.02630137	0.02630137	0.02630137	0.01019178	0.00000000	0.00000000	0.00043836	0.01556164	0.02290411	0.02498630	0.02608219	0.00635616	0.01424658	0.01972603	0.02049315	0.00679452	0.01095890	0.01227397	0.00241096	0.00558904	0.01413699	0.01490411	0.00010959	0.00219178	0.00000000	0.00887671	0.02520548	0.01172603	0.00131507	0.00000000	0.00000000	0.00010959	0.01534247	0.02016438	0.02136986	0.00646575	0.00657534	0.00010959	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00427397	0.00000000	0.00000000	0.02246575	0.00767123	0.00000000	0.00054795	0.00000000	0.00219178	0.00000000	0.00000000	0.00000000	0.01479452	0.02147945	0.01972603	0.01972603	0.01972603	0.01972603	0.01972603	0.02038356	0.00876712	0.00657534	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00043836	0.00131507	0.00438356	0.00197260	0.00964384	0.00602740	0.00164384	0.00504110	0.02104110	0.01939726	0.02410959	0.02619178	0.02619178	0.01731507	0.01972603	0.02345205
OG0006588	493	0.02028398	0.02434077	0.01825558	0.02434077	0.02434077	0.01825558	0.02434077	0.02434077	0.01825558	0.02434077	0.02434077	0.01622718	0.01825558	0.01825558	0.02434077	0.02434077	0.01825558	0.02434077	0.02434077	0.01825558	0.02434077	0.02434077	0.01825558	0.02434077	0.01825558	0.02434077	0.02434077	0.01825558	0.02434077	0.02231237	0.01014199	0.00811359	0.00811359	0.01825558	0.00000000	0.00000000	0.00000000	0.00405680	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00608519	0.00608519	0.01622718	0.00811359	0.01217039	0.00811359	0.00405680	0.01217039	0.00608519	0.00000000	0.00811359	0.02434077	0.01825558	0.02434077	0.01217039	0.00000000	0.00608519	0.00608519	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00608519	0.00202840	0.00202840	0.00811359	0.00000000	0.00000000	0.00405680	0.01217039	0.02231237	0.01622718	0.01217039	0.00811359	0.00811359	0.00000000	0.00608519	0.01014199
OG0011819	30	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.10000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.06666667	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.06666667	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.10000000	0.06666667	0.00000000
OG0006347	47	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.06382979	0.00000000	0.00000000	0.00000000	0.12765957	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02127660	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04255319	0.12765957	0.12765957	0.08510638	0.12765957	0.04255319	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02127660	0.12765957	0.08510638	0.00000000
OG0004630	915	0.02841530	0.02185792	0.02185792	0.02185792	0.02185792	0.02185792	0.03278689	0.02185792	0.02076503	0.01967213	0.01967213	0.01202186	0.01092896	0.01748634	0.01311475	0.01311475	0.01748634	0.02076503	0.01420765	0.01092896	0.02404372	0.01420765	0.00765027	0.00218579	0.00655738	0.00655738	0.00765027	0.00218579	0.00218579	0.00765027	0.00437158	0.00437158	0.00437158	0.01530055	0.01311475	0.00437158	0.00327869	0.00218579	0.00218579	0.00218579	0.00218579	0.00000000	0.01092896	0.02185792	0.02185792	0.02185792	0.03278689	0.02185792	0.02185792	0.02185792	0.01202186	0.00218579	0.00000000	0.00000000	0.00218579	0.00327869	0.00218579	0.00218579	0.00218579	0.00218579	0.00327869	0.00218579	0.00218579	0.00218579	0.00218579	0.00218579	0.00327869	0.00000000	0.00218579	0.00218579	0.00218579	0.00218579	0.00218579	0.00327869	0.00218579	0.00218579	0.00218579	0.01092896	0.01092896	0.00218579	0.00327869	0.00218579	0.00218579	0.00437158	0.00655738	0.00655738	0.00765027	0.00218579	0.00218579	0.00218579	0.00437158	0.01967213	0.01857923	0.02622951	0.01748634	0.01748634	0.01748634	0.01748634	0.01748634	0.01748634
OG0002686	905	0.00000000	0.00000000	0.00110497	0.00331492	0.00220994	0.00220994	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00220994	0.01878453	0.00552486	0.00331492	0.00000000	0.00220994	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03977901	0.02651934	0.00000000	0.01325967	0.03977901	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01325967	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00110497	0.00331492	0.00220994	0.00331492	0.00331492	0.00331492	0.01436464	0.00220994	0.00331492	0.00331492	0.02651934	0.03977901	0.02651934	0.03977901	0.03977901	0.01546961	0.00331492	0.00220994	0.00331492	0.03646409	0.00331492	0.00331492	0.00220994	0.00331492	0.00331492	0.00331492	0.01878453	0.02651934	0.03977901	0.01767956	0.02872928	0.03977901	0.02651934	0.03977901	0.03977901	0.03977901	0.03977901	0.02651934	0.03977901	0.03977901	0.03977901	0.02762431	0.00441989
OG0009367	2518	0.02501986	0.02343129	0.02859412	0.02859412	0.02859412	0.02938840	0.02382844	0.02382844	0.02382844	0.02700556	0.02501986	0.03057983	0.02065131	0.00277998	0.00436855	0.02303415	0.02422558	0.00000000	0.00555997	0.00516283	0.03335981	0.01667990	0.00158856	0.00794281	0.00317712	0.00000000	0.01429706	0.01389992	0.00000000	0.00000000	0.01310564	0.01231136	0.00516283	0.02343129	0.02779984	0.00476569	0.00913423	0.00675139	0.01310564	0.01350278	0.00039714	0.00000000	0.00833995	0.00000000	0.00277998	0.00714853	0.01032566	0.00476569	0.01270850	0.00277998	0.00000000	0.00357427	0.00000000	0.00873709	0.01667990	0.01429706	0.00000000	0.01429706	0.00714853	0.00119142	0.00000000	0.00000000	0.00000000	0.00357427	0.01191422	0.02740270	0.02303415	0.00516283	0.00039714	0.00516283	0.01032566	0.01191422	0.01469420	0.00675139	0.01310564	0.00675139	0.00000000	0.02144559	0.00833995	0.00397141	0.00000000	0.01350278	0.00119142	0.00277998	0.01667990	0.00198570	0.00158856	0.00000000	0.00079428	0.00079428	0.02700556	0.00000000	0.00277998	0.00635425	0.00238284	0.00000000	0.00238284	0.00714853	0.00000000	0.00000000
OG0001022	372	0.01344086	0.00000000	0.00000000	0.00000000	0.00000000	0.00268817	0.03494624	0.03763441	0.04838710	0.08333333	0.09408602	0.08064516	0.00000000	0.02150538	0.02419355	0.00537634	0.00000000	0.00268817	0.00537634	0.00000000	0.00000000	0.00000000	0.03763441	0.04032258	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00268817	0.01344086	0.09408602	0.01344086	0.00000000	0.00000000	0.01344086	0.04032258	0.00268817	0.08064516	0.04569892	0.05376344	0.08064516	0.02688172	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
OG0004240	167	0.02395210	0.02994012	0.03592814	0.04790419	0.03592814	0.03592814	0.03592814	0.02395210	0.01796407	0.01796407	0.01796407	0.02395210	0.01796407	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01197605	0.00000000	0.01197605	0.00000000	0.01197605	0.01796407	0.01796407	0.01796407	0.04790419	0.03592814	0.00000000	0.00000000	0.00000000	0.00000000	0.00598802	0.02395210	0.04191617	0.06586826	0.01796407	0.00598802	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03592814	0.08982036	0.08982036	0.01796407	0.01796407	0.04790419
OG0002976	210	0.11428571	0.11428571	0.11428571	0.11428571	0.07619048	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01428571	0.01428571	0.00000000	0.00000000	0.00000000	0.01428571	0.02857143	0.02857143	0.02857143	0.02857143	0.02857143	0.02857143	0.02857143	0.02857143	0.03809524	0.05238095	0.03809524	0.02857143	0.02857143	0.00952381
OG0010060	3555	0.02278481	0.02672293	0.02616034	0.02278481	0.02053446	0.00506329	0.02222222	0.02784810	0.02475387	0.02475387	0.02784810	0.02475387	0.02250352	0.00562588	0.00000000	0.02025316	0.02700422	0.01350211	0.00253165	0.00168776	0.01997187	0.01012658	0.00112518	0.00056259	0.00000000	0.00000000	0.03037975	0.00337553	0.01687764	0.02700422	0.02700422	0.01350211	0.00984529	0.00590717	0.00000000	0.00084388	0.00112518	0.00000000	0.01715893	0.02025316	0.00000000	0.00000000	0.00000000	0.00365682	0.00675105	0.00675105	0.00000000	0.00000000	0.00084388	0.00000000	0.00028129	0.00000000	0.00000000	0.00000000	0.00309423	0.00815752	0.00534459	0.00393812	0.00225035	0.00365682	0.00337553	0.00731364	0.01772152	0.00253165	0.00253165	0.00253165	0.00337553	0.00225035	0.00253165	0.00506329	0.02390999	0.00253165	0.00225035	0.00253165	0.00225035	0.00225035	0.00253165	0.00225035	0.00253165	0.01322082	0.00787623	0.00759494	0.00590717	0.00225035	0.00253165	0.00225035	0.00253165	0.00225035	0.00225035	0.00984529	0.01293952	0.02700422	0.02447257	0.01350211	0.02475387	0.02419128	0.02700422	0.03037975	0.01969058	0.02616034
